Year,UNIT_MEASURE,Sex,Admin_Area,Births,Value
2006,NUMBER,F,sarajevo_canton,DEATHS,1832
2006,NUMBER,F,canton_10,DEATHS,388
2007,NUMBER,T,federation_of_bih,DEATHS,19280
2007,NUMBER,T,una-sana_canton,DEATHS,2156
2007,NUMBER,T,posavina_canton,DEATHS,496
2007,NUMBER,T,tuzla_canton,DEATHS,3584
2007,NUMBER,T,zenica-doboj_canton,DEATHS,3289
2007,NUMBER,T,bosnian-podrinje_canton,DEATHS,285
2007,NUMBER,T,central_bosnia_canton,DEATHS,2166
2007,NUMBER,T,herzegovina-neretva_canton,DEATHS,2036
2007,NUMBER,T,west_herzegovina_canton,DEATHS,706
2007,NUMBER,T,sarajevo_canton,DEATHS,3825
2007,NUMBER,T,canton_10,DEATHS,737
2007,NUMBER,M,federation_of_bih,DEATHS,9921
2007,NUMBER,M,una-sana_canton,DEATHS,1112
2007,NUMBER,M,posavina_canton,DEATHS,246
2007,NUMBER,M,tuzla_canton,DEATHS,1849
2007,NUMBER,M,zenica-doboj_canton,DEATHS,1767
2007,NUMBER,M,bosnian-podrinje_canton,DEATHS,154
2007,NUMBER,M,central_bosnia_canton,DEATHS,1112
2007,NUMBER,M,herzegovina-neretva_canton,DEATHS,1058
2007,NUMBER,M,west_herzegovina_canton,DEATHS,336
2007,NUMBER,M,sarajevo_canton,DEATHS,1922
2007,NUMBER,M,canton_10,DEATHS,365
2007,NUMBER,F,federation_of_bih,DEATHS,9359
2007,NUMBER,F,una-sana_canton,DEATHS,1044
2007,NUMBER,F,posavina_canton,DEATHS,250
2007,NUMBER,F,tuzla_canton,DEATHS,1735
2007,NUMBER,F,zenica-doboj_canton,DEATHS,1522
2007,NUMBER,F,bosnian-podrinje_canton,DEATHS,131
2007,NUMBER,F,central_bosnia_canton,DEATHS,1054
2007,NUMBER,F,herzegovina-neretva_canton,DEATHS,978
2007,NUMBER,F,west_herzegovina_canton,DEATHS,370
2007,NUMBER,F,sarajevo_canton,DEATHS,1903
2007,NUMBER,F,canton_10,DEATHS,372
2008,NUMBER,T,federation_of_bih,DEATHS,19306
2008,NUMBER,T,una-sana_canton,DEATHS,2105
2008,NUMBER,T,posavina_canton,DEATHS,447
2008,NUMBER,T,tuzla_canton,DEATHS,3693
2008,NUMBER,T,zenica-doboj_canton,DEATHS,3194
2008,NUMBER,T,bosnian-podrinje_canton,DEATHS,248
2008,NUMBER,T,central_bosnia_canton,DEATHS,2199
2008,NUMBER,T,herzegovina-neretva_canton,DEATHS,2100
2008,NUMBER,T,west_herzegovina_canton,DEATHS,733
2008,NUMBER,T,sarajevo_canton,DEATHS,3839
2008,NUMBER,T,canton_10,DEATHS,748
2008,NUMBER,M,federation_of_bih,DEATHS,9982
2008,NUMBER,M,una-sana_canton,DEATHS,1079
2008,NUMBER,M,posavina_canton,DEATHS,248
2008,NUMBER,M,tuzla_canton,DEATHS,1887
2008,NUMBER,M,zenica-doboj_canton,DEATHS,1673
2008,NUMBER,M,bosnian-podrinje_canton,DEATHS,128
2008,NUMBER,M,central_bosnia_canton,DEATHS,1140
2008,NUMBER,M,herzegovina-neretva_canton,DEATHS,1097
2008,NUMBER,M,west_herzegovina_canton,DEATHS,386
2008,NUMBER,M,sarajevo_canton,DEATHS,1964
2008,NUMBER,M,canton_10,DEATHS,380
2008,NUMBER,F,federation_of_bih,DEATHS,9324
2008,NUMBER,F,una-sana_canton,DEATHS,1026
2008,NUMBER,F,posavina_canton,DEATHS,199
2008,NUMBER,F,tuzla_canton,DEATHS,1806
2008,NUMBER,F,zenica-doboj_canton,DEATHS,1521
2008,NUMBER,F,bosnian-podrinje_canton,DEATHS,120
2008,NUMBER,F,central_bosnia_canton,DEATHS,1059
2008,NUMBER,F,herzegovina-neretva_canton,DEATHS,1003
2008,NUMBER,F,west_herzegovina_canton,DEATHS,347
2008,NUMBER,F,sarajevo_canton,DEATHS,1875
2008,NUMBER,F,canton_10,DEATHS,368
2009,NUMBER,T,federation_of_bih,DEATHS,19829
2009,NUMBER,T,una-sana_canton,DEATHS,2157
2009,NUMBER,T,posavina_canton,DEATHS,491
2009,NUMBER,T,tuzla_canton,DEATHS,3885
2009,NUMBER,T,zenica-doboj_canton,DEATHS,3189
2009,NUMBER,T,bosnian-podrinje_canton,DEATHS,290
2009,NUMBER,T,central_bosnia_canton,DEATHS,2162
2009,NUMBER,T,herzegovina-neretva_canton,DEATHS,2111
2009,NUMBER,T,west_herzegovina_canton,DEATHS,772
2009,NUMBER,T,sarajevo_canton,DEATHS,4013
2009,NUMBER,T,canton_10,DEATHS,759
2009,NUMBER,M,federation_of_bih,DEATHS,10077
2009,NUMBER,M,una-sana_canton,DEATHS,1042
2009,NUMBER,M,posavina_canton,DEATHS,241
2009,NUMBER,M,tuzla_canton,DEATHS,2012
2009,NUMBER,M,zenica-doboj_canton,DEATHS,1673
2009,NUMBER,M,bosnian-podrinje_canton,DEATHS,152
2009,NUMBER,M,central_bosnia_canton,DEATHS,1142
2009,NUMBER,M,herzegovina-neretva_canton,DEATHS,1119
2009,NUMBER,M,west_herzegovina_canton,DEATHS,357
2009,NUMBER,M,sarajevo_canton,DEATHS,1964
2009,NUMBER,M,canton_10,DEATHS,375
2009,NUMBER,F,federation_of_bih,DEATHS,9752
2009,NUMBER,F,una-sana_canton,DEATHS,1115
2009,NUMBER,F,posavina_canton,DEATHS,250
2009,NUMBER,F,tuzla_canton,DEATHS,1873
2009,NUMBER,F,zenica-doboj_canton,DEATHS,1516
2009,NUMBER,F,bosnian-podrinje_canton,DEATHS,138
2009,NUMBER,F,central_bosnia_canton,DEATHS,1020
2009,NUMBER,F,herzegovina-neretva_canton,DEATHS,992
2009,NUMBER,F,west_herzegovina_canton,DEATHS,415
2009,NUMBER,F,sarajevo_canton,DEATHS,2049
2009,NUMBER,F,canton_10,DEATHS,384
2010,NUMBER,T,federation_of_bih,DEATHS,20256
2010,NUMBER,T,una-sana_canton,DEATHS,2129
2010,NUMBER,T,posavina_canton,DEATHS,482
2010,NUMBER,T,tuzla_canton,DEATHS,3930
2010,NUMBER,T,zenica-doboj_canton,DEATHS,3334
2010,NUMBER,T,bosnian-podrinje_canton,DEATHS,265
2010,NUMBER,T,central_bosnia_canton,DEATHS,2273
2010,NUMBER,T,herzegovina-neretva_canton,DEATHS,2190
2010,NUMBER,T,west_herzegovina_canton,DEATHS,770
2010,NUMBER,T,sarajevo_canton,DEATHS,4137
2010,NUMBER,T,canton_10,DEATHS,746
2010,NUMBER,M,federation_of_bih,DEATHS,10220
2010,NUMBER,M,una-sana_canton,DEATHS,1043
2010,NUMBER,M,posavina_canton,DEATHS,245
2010,NUMBER,M,tuzla_canton,DEATHS,2012
2010,NUMBER,M,zenica-doboj_canton,DEATHS,1692
2010,NUMBER,M,bosnian-podrinje_canton,DEATHS,134
2010,NUMBER,M,central_bosnia_canton,DEATHS,1150
2010,NUMBER,M,herzegovina-neretva_canton,DEATHS,1135
2010,NUMBER,M,west_herzegovina_canton,DEATHS,367
2010,NUMBER,M,sarajevo_canton,DEATHS,2073
2010,NUMBER,M,canton_10,DEATHS,369
2010,NUMBER,F,federation_of_bih,DEATHS,10036
2010,NUMBER,F,una-sana_canton,DEATHS,1086
2010,NUMBER,F,posavina_canton,DEATHS,237
2010,NUMBER,F,tuzla_canton,DEATHS,1918
2010,NUMBER,F,zenica-doboj_canton,DEATHS,1642
2010,NUMBER,F,bosnian-podrinje_canton,DEATHS,131
2010,NUMBER,F,central_bosnia_canton,DEATHS,1123
2010,NUMBER,F,herzegovina-neretva_canton,DEATHS,1055
2010,NUMBER,F,west_herzegovina_canton,DEATHS,403
2010,NUMBER,F,sarajevo_canton,DEATHS,2064
2010,NUMBER,F,canton_10,DEATHS,377
2011,NUMBER,T,federation_of_bih,DEATHS,19979
2011,NUMBER,T,una-sana_canton,DEATHS,2140
2011,NUMBER,T,posavina_canton,DEATHS,479
2011,NUMBER,T,tuzla_canton,DEATHS,3813
2011,NUMBER,T,zenica-doboj_canton,DEATHS,3280
2011,NUMBER,T,bosnian-podrinje_canton,DEATHS,269
2011,NUMBER,T,central_bosnia_canton,DEATHS,2232
2011,NUMBER,T,herzegovina-neretva_canton,DEATHS,2075
2011,NUMBER,T,west_herzegovina_canton,DEATHS,765
2011,NUMBER,T,sarajevo_canton,DEATHS,4119
2011,NUMBER,T,canton_10,DEATHS,807
2011,NUMBER,M,federation_of_bih,DEATHS,10234
2011,NUMBER,M,una-sana_canton,DEATHS,1066
2011,NUMBER,M,posavina_canton,DEATHS,243
2011,NUMBER,M,tuzla_canton,DEATHS,2013
2011,NUMBER,M,zenica-doboj_canton,DEATHS,1713
2011,NUMBER,M,bosnian-podrinje_canton,DEATHS,134
2011,NUMBER,M,central_bosnia_canton,DEATHS,1162
2011,NUMBER,M,herzegovina-neretva_canton,DEATHS,1060
2011,NUMBER,M,west_herzegovina_canton,DEATHS,351
2011,NUMBER,M,sarajevo_canton,DEATHS,2086
2011,NUMBER,M,canton_10,DEATHS,406
2011,NUMBER,F,federation_of_bih,DEATHS,9745
2011,NUMBER,F,una-sana_canton,DEATHS,1074
2011,NUMBER,F,posavina_canton,DEATHS,236
2011,NUMBER,F,tuzla_canton,DEATHS,1800
2011,NUMBER,F,zenica-doboj_canton,DEATHS,1567
2011,NUMBER,F,bosnian-podrinje_canton,DEATHS,135
2011,NUMBER,F,central_bosnia_canton,DEATHS,1070
2011,NUMBER,F,herzegovina-neretva_canton,DEATHS,1015
2011,NUMBER,F,west_herzegovina_canton,DEATHS,414
2011,NUMBER,F,sarajevo_canton,DEATHS,2033
2011,NUMBER,F,canton_10,DEATHS,401
2012,NUMBER,T,federation_of_bih,DEATHS,20621
2012,NUMBER,T,una-sana_canton,DEATHS,2209
2012,NUMBER,T,posavina_canton,DEATHS,477
2012,NUMBER,T,tuzla_canton,DEATHS,3906
2012,NUMBER,T,zenica-doboj_canton,DEATHS,3373
2012,NUMBER,T,bosnian-podrinje_canton,DEATHS,262
2012,NUMBER,T,central_bosnia_canton,DEATHS,2296
2012,NUMBER,T,herzegovina-neretva_canton,DEATHS,2189
2012,NUMBER,T,west_herzegovina_canton,DEATHS,845
2012,NUMBER,T,sarajevo_canton,DEATHS,4267
2012,NUMBER,T,canton_10,DEATHS,797
2012,NUMBER,M,federation_of_bih,DEATHS,10599
2012,NUMBER,M,una-sana_canton,DEATHS,1104
2012,NUMBER,M,posavina_canton,DEATHS,240
2012,NUMBER,M,tuzla_canton,DEATHS,2068
2012,NUMBER,M,zenica-doboj_canton,DEATHS,1738
2012,NUMBER,M,bosnian-podrinje_canton,DEATHS,127
2012,NUMBER,M,central_bosnia_canton,DEATHS,1273
2012,NUMBER,M,herzegovina-neretva_canton,DEATHS,1126
2012,NUMBER,M,west_herzegovina_canton,DEATHS,424
2012,NUMBER,M,sarajevo_canton,DEATHS,2101
2012,NUMBER,M,canton_10,DEATHS,398
2012,NUMBER,F,federation_of_bih,DEATHS,10022
2012,NUMBER,F,una-sana_canton,DEATHS,1105
2012,NUMBER,F,posavina_canton,DEATHS,237
2012,NUMBER,F,tuzla_canton,DEATHS,1838
2012,NUMBER,F,zenica-doboj_canton,DEATHS,1635
2012,NUMBER,F,bosnian-podrinje_canton,DEATHS,135
2012,NUMBER,F,central_bosnia_canton,DEATHS,1023
2012,NUMBER,F,herzegovina-neretva_canton,DEATHS,1063
2012,NUMBER,F,west_herzegovina_canton,DEATHS,421
2012,NUMBER,F,sarajevo_canton,DEATHS,2166
2012,NUMBER,F,canton_10,DEATHS,399
2013,NUMBER,T,federation_of_bih,DEATHS,20269
2013,NUMBER,T,una-sana_canton,DEATHS,2265
2013,NUMBER,T,posavina_canton,DEATHS,469
2013,NUMBER,T,tuzla_canton,DEATHS,3761
2013,NUMBER,T,zenica-doboj_canton,DEATHS,3348
2013,NUMBER,T,bosnian-podrinje_canton,DEATHS,282
2013,NUMBER,T,central_bosnia_canton,DEATHS,2213
2013,NUMBER,T,herzegovina-neretva_canton,DEATHS,2166
2013,NUMBER,T,west_herzegovina_canton,DEATHS,883
2013,NUMBER,T,sarajevo_canton,DEATHS,4031
2013,NUMBER,T,canton_10,DEATHS,851
2013,NUMBER,M,federation_of_bih,DEATHS,10250
2013,NUMBER,M,una-sana_canton,DEATHS,1143
2013,NUMBER,M,posavina_canton,DEATHS,254
2013,NUMBER,M,tuzla_canton,DEATHS,1920
2013,NUMBER,M,zenica-doboj_canton,DEATHS,1758
2013,NUMBER,M,bosnian-podrinje_canton,DEATHS,124
2013,NUMBER,M,central_bosnia_canton,DEATHS,1134
2013,NUMBER,M,herzegovina-neretva_canton,DEATHS,1075
2013,NUMBER,M,west_herzegovina_canton,DEATHS,459
2013,NUMBER,M,sarajevo_canton,DEATHS,1976
2013,NUMBER,M,canton_10,DEATHS,407
2013,NUMBER,F,federation_of_bih,DEATHS,10019
2013,NUMBER,F,una-sana_canton,DEATHS,1122
2013,NUMBER,F,posavina_canton,DEATHS,215
2013,NUMBER,F,tuzla_canton,DEATHS,1841
2013,NUMBER,F,zenica-doboj_canton,DEATHS,1590
2013,NUMBER,F,bosnian-podrinje_canton,DEATHS,158
2013,NUMBER,F,central_bosnia_canton,DEATHS,1079
2013,NUMBER,F,herzegovina-neretva_canton,DEATHS,1091
2013,NUMBER,F,west_herzegovina_canton,DEATHS,424
2013,NUMBER,F,sarajevo_canton,DEATHS,2055
2013,NUMBER,F,canton_10,DEATHS,444
2014,NUMBER,T,federation_of_bih,DEATHS,20030
2014,NUMBER,T,una-sana_canton,DEATHS,2103
2014,NUMBER,T,posavina_canton,DEATHS,505
2014,NUMBER,T,tuzla_canton,DEATHS,3503
2014,NUMBER,T,zenica-doboj_canton,DEATHS,3356
2014,NUMBER,T,bosnian-podrinje_canton,DEATHS,322
2014,NUMBER,T,central_bosnia_canton,DEATHS,2198
2014,NUMBER,T,herzegovina-neretva_canton,DEATHS,2164
2014,NUMBER,T,west_herzegovina_canton,DEATHS,863
2014,NUMBER,T,sarajevo_canton,DEATHS,4215
2014,NUMBER,T,canton_10,DEATHS,801
2014,NUMBER,M,federation_of_bih,DEATHS,10184
2014,NUMBER,M,una-sana_canton,DEATHS,1040
2014,NUMBER,M,posavina_canton,DEATHS,245
2014,NUMBER,M,tuzla_canton,DEATHS,1834
2014,NUMBER,M,zenica-doboj_canton,DEATHS,1727
2014,NUMBER,M,bosnian-podrinje_canton,DEATHS,164
2014,NUMBER,M,central_bosnia_canton,DEATHS,1138
2014,NUMBER,M,herzegovina-neretva_canton,DEATHS,1108
2014,NUMBER,M,west_herzegovina_canton,DEATHS,404
2014,NUMBER,M,sarajevo_canton,DEATHS,2110
2014,NUMBER,M,canton_10,DEATHS,414
2014,NUMBER,F,federation_of_bih,DEATHS,9846
2014,NUMBER,F,una-sana_canton,DEATHS,1063
2014,NUMBER,F,posavina_canton,DEATHS,260
2014,NUMBER,F,tuzla_canton,DEATHS,1669
2014,NUMBER,F,zenica-doboj_canton,DEATHS,1629
2014,NUMBER,F,bosnian-podrinje_canton,DEATHS,158
2014,NUMBER,F,central_bosnia_canton,DEATHS,1060
2014,NUMBER,F,herzegovina-neretva_canton,DEATHS,1056
2014,NUMBER,F,west_herzegovina_canton,DEATHS,459
2014,NUMBER,F,sarajevo_canton,DEATHS,2105
2014,NUMBER,F,canton_10,DEATHS,387
2015,NUMBER,T,federation_of_bih,DEATHS,21474
2015,NUMBER,T,una-sana_canton,DEATHS,2197
2015,NUMBER,T,posavina_canton,DEATHS,465
2015,NUMBER,T,tuzla_canton,DEATHS,4093
2015,NUMBER,T,zenica-doboj_canton,DEATHS,3525
2015,NUMBER,T,bosnian-podrinje_canton,DEATHS,313
2015,NUMBER,T,central_bosnia_canton,DEATHS,2280
2015,NUMBER,T,herzegovina-neretva_canton,DEATHS,2368
2015,NUMBER,T,west_herzegovina_canton,DEATHS,895
2015,NUMBER,T,sarajevo_canton,DEATHS,4469
2015,NUMBER,T,canton_10,DEATHS,869
2015,NUMBER,M,federation_of_bih,DEATHS,10722
2015,NUMBER,M,una-sana_canton,DEATHS,1075
2015,NUMBER,M,posavina_canton,DEATHS,230
2015,NUMBER,M,tuzla_canton,DEATHS,2044
2015,NUMBER,M,zenica-doboj_canton,DEATHS,1815
2015,NUMBER,M,bosnian-podrinje_canton,DEATHS,150
2015,NUMBER,M,central_bosnia_canton,DEATHS,1173
2015,NUMBER,M,herzegovina-neretva_canton,DEATHS,1194
2015,NUMBER,M,west_herzegovina_canton,DEATHS,448
2015,NUMBER,M,sarajevo_canton,DEATHS,2197
2015,NUMBER,M,canton_10,DEATHS,396
2015,NUMBER,F,federation_of_bih,DEATHS,10752
2015,NUMBER,F,una-sana_canton,DEATHS,1122
2015,NUMBER,F,posavina_canton,DEATHS,235
2015,NUMBER,F,tuzla_canton,DEATHS,2049
2015,NUMBER,F,zenica-doboj_canton,DEATHS,1710
2015,NUMBER,F,bosnian-podrinje_canton,DEATHS,163
2015,NUMBER,F,central_bosnia_canton,DEATHS,1107
2015,NUMBER,F,herzegovina-neretva_canton,DEATHS,1174
2015,NUMBER,F,west_herzegovina_canton,DEATHS,447
2015,NUMBER,F,sarajevo_canton,DEATHS,2272
2015,NUMBER,F,canton_10,DEATHS,473
2016,NUMBER,T,federation_of_bih,DEATHS,21105
2016,NUMBER,T,una-sana_canton,DEATHS,2190
2016,NUMBER,T,posavina_canton,DEATHS,502
2016,NUMBER,T,tuzla_canton,DEATHS,4053
2016,NUMBER,T,zenica-doboj_canton,DEATHS,3444
2016,NUMBER,T,bosnian-podrinje_canton,DEATHS,318
2016,NUMBER,T,central_bosnia_canton,DEATHS,2342
2016,NUMBER,T,herzegovina-neretva_canton,DEATHS,2222
2016,NUMBER,T,west_herzegovina_canton,DEATHS,887
2016,NUMBER,T,sarajevo_canton,DEATHS,4295
2016,NUMBER,T,canton_10,DEATHS,852
2016,NUMBER,M,federation_of_bih,DEATHS,10538
2016,NUMBER,M,una-sana_canton,DEATHS,1074
2016,NUMBER,M,posavina_canton,DEATHS,261
2016,NUMBER,M,tuzla_canton,DEATHS,2029
2016,NUMBER,M,zenica-doboj_canton,DEATHS,1807
2016,NUMBER,M,bosnian-podrinje_canton,DEATHS,171
2016,NUMBER,M,central_bosnia_canton,DEATHS,1223
2016,NUMBER,M,herzegovina-neretva_canton,DEATHS,1069
2016,NUMBER,M,west_herzegovina_canton,DEATHS,433
2016,NUMBER,M,sarajevo_canton,DEATHS,2042
2016,NUMBER,M,canton_10,DEATHS,429
2016,NUMBER,F,federation_of_bih,DEATHS,10567
2016,NUMBER,F,una-sana_canton,DEATHS,1116
2016,NUMBER,F,posavina_canton,DEATHS,241
2016,NUMBER,F,tuzla_canton,DEATHS,2024
2016,NUMBER,F,zenica-doboj_canton,DEATHS,1637
2016,NUMBER,F,bosnian-podrinje_canton,DEATHS,147
2016,NUMBER,F,central_bosnia_canton,DEATHS,1119
2016,NUMBER,F,herzegovina-neretva_canton,DEATHS,1153
2016,NUMBER,F,west_herzegovina_canton,DEATHS,454
2016,NUMBER,F,sarajevo_canton,DEATHS,2253
2016,NUMBER,F,canton_10,DEATHS,423
2017,NUMBER,T,federation_of_bih,DEATHS,21689
2017,NUMBER,T,una-sana_canton,DEATHS,2205
2017,NUMBER,T,posavina_canton,DEATHS,434
2017,NUMBER,T,tuzla_canton,DEATHS,4350
2017,NUMBER,T,zenica-doboj_canton,DEATHS,3537
2017,NUMBER,T,bosnian-podrinje_canton,DEATHS,282
2017,NUMBER,T,central_bosnia_canton,DEATHS,2406
2017,NUMBER,T,herzegovina-neretva_canton,DEATHS,2339
2017,NUMBER,T,west_herzegovina_canton,DEATHS,892
2017,NUMBER,T,sarajevo_canton,DEATHS,4400
2017,NUMBER,T,canton_10,DEATHS,844
2017,NUMBER,M,federation_of_bih,DEATHS,10979
2017,NUMBER,M,una-sana_canton,DEATHS,1060
2017,NUMBER,M,posavina_canton,DEATHS,223
2017,NUMBER,M,tuzla_canton,DEATHS,2256
2017,NUMBER,M,zenica-doboj_canton,DEATHS,1812
2017,NUMBER,M,bosnian-podrinje_canton,DEATHS,145
2017,NUMBER,M,central_bosnia_canton,DEATHS,1252
2017,NUMBER,M,herzegovina-neretva_canton,DEATHS,1214
2017,NUMBER,M,west_herzegovina_canton,DEATHS,433
2017,NUMBER,M,sarajevo_canton,DEATHS,2161
2017,NUMBER,M,canton_10,DEATHS,423
2017,NUMBER,F,federation_of_bih,DEATHS,10710
2017,NUMBER,F,una-sana_canton,DEATHS,1145
2017,NUMBER,F,posavina_canton,DEATHS,211
2017,NUMBER,F,tuzla_canton,DEATHS,2094
2017,NUMBER,F,zenica-doboj_canton,DEATHS,1725
2017,NUMBER,F,bosnian-podrinje_canton,DEATHS,137
2017,NUMBER,F,central_bosnia_canton,DEATHS,1154
2017,NUMBER,F,herzegovina-neretva_canton,DEATHS,1125
2017,NUMBER,F,west_herzegovina_canton,DEATHS,459
2017,NUMBER,F,sarajevo_canton,DEATHS,2239
2017,NUMBER,F,canton_10,DEATHS,421
2018,NUMBER,T,federation_of_bih,DEATHS,21442
2018,NUMBER,T,una-sana_canton,DEATHS,2260
2018,NUMBER,T,posavina_canton,DEATHS,496
2018,NUMBER,T,tuzla_canton,DEATHS,4233
2018,NUMBER,T,zenica-doboj_canton,DEATHS,3421
2018,NUMBER,T,bosnian-podrinje_canton,DEATHS,276
2018,NUMBER,T,central_bosnia_canton,DEATHS,2416
2018,NUMBER,T,herzegovina-neretva_canton,DEATHS,2234
2018,NUMBER,T,west_herzegovina_canton,DEATHS,857
2018,NUMBER,T,sarajevo_canton,DEATHS,4437
2018,NUMBER,T,canton_10,DEATHS,812
2018,NUMBER,M,federation_of_bih,DEATHS,10756
2018,NUMBER,M,una-sana_canton,DEATHS,1162
2018,NUMBER,M,posavina_canton,DEATHS,265
2018,NUMBER,M,tuzla_canton,DEATHS,2150
2018,NUMBER,M,zenica-doboj_canton,DEATHS,1730
2018,NUMBER,M,bosnian-podrinje_canton,DEATHS,130
2018,NUMBER,M,central_bosnia_canton,DEATHS,1207
2018,NUMBER,M,herzegovina-neretva_canton,DEATHS,1112
2018,NUMBER,M,west_herzegovina_canton,DEATHS,391
2018,NUMBER,M,sarajevo_canton,DEATHS,2184
2018,NUMBER,M,canton_10,DEATHS,425
2018,NUMBER,F,federation_of_bih,DEATHS,10686
2018,NUMBER,F,una-sana_canton,DEATHS,1098
2018,NUMBER,F,posavina_canton,DEATHS,231
2018,NUMBER,F,tuzla_canton,DEATHS,2083
2018,NUMBER,F,zenica-doboj_canton,DEATHS,1691
2018,NUMBER,F,bosnian-podrinje_canton,DEATHS,146
2018,NUMBER,F,central_bosnia_canton,DEATHS,1209
2018,NUMBER,F,herzegovina-neretva_canton,DEATHS,1122
2018,NUMBER,F,west_herzegovina_canton,DEATHS,466
2018,NUMBER,F,sarajevo_canton,DEATHS,2253
2018,NUMBER,F,canton_10,DEATHS,387
2019,NUMBER,T,federation_of_bih,DEATHS,22024
2019,NUMBER,T,una-sana_canton,DEATHS,2328
2019,NUMBER,T,posavina_canton,DEATHS,485
2019,NUMBER,T,tuzla_canton,DEATHS,4339
2019,NUMBER,T,zenica-doboj_canton,DEATHS,3640
2019,NUMBER,T,bosnian-podrinje_canton,DEATHS,322
2019,NUMBER,T,central_bosnia_canton,DEATHS,2470
2019,NUMBER,T,herzegovina-neretva_canton,DEATHS,2276
2019,NUMBER,T,west_herzegovina_canton,DEATHS,875
2019,NUMBER,T,sarajevo_canton,DEATHS,4425
2019,NUMBER,T,canton_10,DEATHS,864
2019,NUMBER,M,federation_of_bih,DEATHS,11140
2019,NUMBER,M,una-sana_canton,DEATHS,1190
2019,NUMBER,M,posavina_canton,DEATHS,253
2019,NUMBER,M,tuzla_canton,DEATHS,2209
2019,NUMBER,M,zenica-doboj_canton,DEATHS,1877
2019,NUMBER,M,bosnian-podrinje_canton,DEATHS,157
2019,NUMBER,M,central_bosnia_canton,DEATHS,1217
2019,NUMBER,M,herzegovina-neretva_canton,DEATHS,1136
2019,NUMBER,M,west_herzegovina_canton,DEATHS,439
2019,NUMBER,M,sarajevo_canton,DEATHS,2232
2019,NUMBER,M,canton_10,DEATHS,430
2019,NUMBER,F,federation_of_bih,DEATHS,10884
2019,NUMBER,F,una-sana_canton,DEATHS,1138
2019,NUMBER,F,posavina_canton,DEATHS,232
2019,NUMBER,F,tuzla_canton,DEATHS,2130
2019,NUMBER,F,zenica-doboj_canton,DEATHS,1763
2019,NUMBER,F,bosnian-podrinje_canton,DEATHS,165
2019,NUMBER,F,central_bosnia_canton,DEATHS,1253
2019,NUMBER,F,herzegovina-neretva_canton,DEATHS,1140
2019,NUMBER,F,west_herzegovina_canton,DEATHS,436
2019,NUMBER,F,sarajevo_canton,DEATHS,2193
2019,NUMBER,F,canton_10,DEATHS,434
2020,NUMBER,T,federation_of_bih,DEATHS,26026
2020,NUMBER,T,una-sana_canton,DEATHS,2677
2020,NUMBER,T,posavina_canton,DEATHS,572
2020,NUMBER,T,tuzla_canton,DEATHS,5259
2020,NUMBER,T,zenica-doboj_canton,DEATHS,4571
2020,NUMBER,T,bosnian-podrinje_canton,DEATHS,357
2020,NUMBER,T,central_bosnia_canton,DEATHS,2868
2020,NUMBER,T,herzegovina-neretva_canton,DEATHS,2471
2020,NUMBER,T,west_herzegovina_canton,DEATHS,1064
2020,NUMBER,T,sarajevo_canton,DEATHS,5254
2020,NUMBER,T,canton_10,DEATHS,933
2020,NUMBER,M,federation_of_bih,DEATHS,13525
2020,NUMBER,M,una-sana_canton,DEATHS,1382
2020,NUMBER,M,posavina_canton,DEATHS,284
2020,NUMBER,M,tuzla_canton,DEATHS,2691
2020,NUMBER,M,zenica-doboj_canton,DEATHS,2431
2020,NUMBER,M,bosnian-podrinje_canton,DEATHS,196
2020,NUMBER,M,central_bosnia_canton,DEATHS,1539
2020,NUMBER,M,herzegovina-neretva_canton,DEATHS,1271
2020,NUMBER,M,west_herzegovina_canton,DEATHS,552
2020,NUMBER,M,sarajevo_canton,DEATHS,2704
2020,NUMBER,M,canton_10,DEATHS,475
2020,NUMBER,F,federation_of_bih,DEATHS,12501
2020,NUMBER,F,una-sana_canton,DEATHS,1295
2020,NUMBER,F,posavina_canton,DEATHS,288
2020,NUMBER,F,tuzla_canton,DEATHS,2568
2020,NUMBER,F,zenica-doboj_canton,DEATHS,2140
2020,NUMBER,F,bosnian-podrinje_canton,DEATHS,161
2020,NUMBER,F,central_bosnia_canton,DEATHS,1329
2020,NUMBER,F,herzegovina-neretva_canton,DEATHS,1200
2020,NUMBER,F,west_herzegovina_canton,DEATHS,512
2020,NUMBER,F,sarajevo_canton,DEATHS,2550
2020,NUMBER,F,canton_10,DEATHS,458
2021,NUMBER,T,federation_of_bih,DEATHS,29086
2021,NUMBER,T,una-sana_canton,DEATHS,2806
2021,NUMBER,T,posavina_canton,DEATHS,587
2021,NUMBER,T,tuzla_canton,DEATHS,5769
2021,NUMBER,T,zenica-doboj_canton,DEATHS,4986
2021,NUMBER,T,bosnian-podrinje_canton,DEATHS,388
2021,NUMBER,T,central_bosnia_canton,DEATHS,3048
2021,NUMBER,T,herzegovina-neretva_canton,DEATHS,2995
2021,NUMBER,T,west_herzegovina_canton,DEATHS,1208
2021,NUMBER,T,sarajevo_canton,DEATHS,6241
2021,NUMBER,T,canton_10,DEATHS,1058
2021,NUMBER,M,federation_of_bih,DEATHS,14853
2021,NUMBER,M,una-sana_canton,DEATHS,1393
2021,NUMBER,M,posavina_canton,DEATHS,290
2021,NUMBER,M,tuzla_canton,DEATHS,2921
2021,NUMBER,M,zenica-doboj_canton,DEATHS,2625
2021,NUMBER,M,bosnian-podrinje_canton,DEATHS,191
