Year,UNIT_MEASURE,Admin_Area,AGE,Sex,Value
2013,NUMBER,una-sana_canton,33,M,2147
2013,NUMBER,una-sana_canton,34,M,2152
2013,NUMBER,una-sana_canton,35,M,2193
2013,NUMBER,una-sana_canton,36,M,2144
2013,NUMBER,una-sana_canton,37,M,2205
2013,NUMBER,una-sana_canton,38,M,2140
2013,NUMBER,una-sana_canton,39,M,2185
2013,NUMBER,una-sana_canton,40,M,2030
2013,NUMBER,una-sana_canton,41,M,2087
2013,NUMBER,una-sana_canton,42,M,2020
2013,NUMBER,una-sana_canton,43,M,1938
2013,NUMBER,una-sana_canton,44,M,2161
2013,NUMBER,una-sana_canton,45,M,2117
2013,NUMBER,una-sana_canton,46,M,2117
2013,NUMBER,una-sana_canton,47,M,2058
2013,NUMBER,una-sana_canton,48,M,1985
2013,NUMBER,una-sana_canton,49,M,1984
2013,NUMBER,una-sana_canton,50,M,2058
2013,NUMBER,una-sana_canton,51,M,1992
2013,NUMBER,una-sana_canton,52,M,2036
2013,NUMBER,una-sana_canton,53,M,1977
2013,NUMBER,una-sana_canton,54,M,1915
2013,NUMBER,una-sana_canton,55,M,1656
2013,NUMBER,una-sana_canton,56,M,1686
2013,NUMBER,una-sana_canton,57,M,1720
2013,NUMBER,una-sana_canton,58,M,1653
2013,NUMBER,una-sana_canton,59,M,1526
2013,NUMBER,una-sana_canton,60,M,1530
2013,NUMBER,una-sana_canton,61,M,1233
2013,NUMBER,una-sana_canton,62,M,1187
2013,NUMBER,una-sana_canton,63,M,1256
2013,NUMBER,una-sana_canton,64,M,1123
2013,NUMBER,una-sana_canton,65,M,1038
2013,NUMBER,una-sana_canton,66,M,1198
2013,NUMBER,una-sana_canton,67,M,836
2013,NUMBER,una-sana_canton,68,M,640
2013,NUMBER,una-sana_canton,69,M,639
2013,NUMBER,una-sana_canton,70,M,823
2013,NUMBER,una-sana_canton,71,M,697
2013,NUMBER,una-sana_canton,72,M,786
2013,NUMBER,una-sana_canton,73,M,756
2013,NUMBER,una-sana_canton,74,M,705
2013,NUMBER,una-sana_canton,75,M,629
2013,NUMBER,una-sana_canton,76,M,589
2013,NUMBER,una-sana_canton,77,M,552
2013,NUMBER,una-sana_canton,78,M,447
2013,NUMBER,una-sana_canton,79,M,387
2013,NUMBER,una-sana_canton,80,M,319
2013,NUMBER,una-sana_canton,81,M,258
2013,NUMBER,una-sana_canton,82,M,219
2013,NUMBER,una-sana_canton,83,M,192
2013,NUMBER,una-sana_canton,84,M,138
2013,NUMBER,una-sana_canton,85+,M,387
2013,NUMBER,posavina_canton,T,M,21805
2013,NUMBER,posavina_canton,0,M,109
2013,NUMBER,posavina_canton,1,M,169
2013,NUMBER,posavina_canton,2,M,168
2013,NUMBER,posavina_canton,3,M,184
2013,NUMBER,posavina_canton,4,M,172
2013,NUMBER,posavina_canton,5,M,192
2013,NUMBER,posavina_canton,6,M,205
2013,NUMBER,posavina_canton,7,M,214
2013,NUMBER,posavina_canton,8,M,210
2013,NUMBER,posavina_canton,9,M,203
2013,NUMBER,posavina_canton,10,M,240
2013,NUMBER,posavina_canton,11,M,257
2013,NUMBER,posavina_canton,12,M,245
2013,NUMBER,posavina_canton,13,M,288
2013,NUMBER,posavina_canton,14,M,293
2013,NUMBER,posavina_canton,15,M,335
2013,NUMBER,posavina_canton,16,M,295
2013,NUMBER,posavina_canton,17,M,339
2013,NUMBER,posavina_canton,18,M,329
2013,NUMBER,posavina_canton,19,M,262
2013,NUMBER,posavina_canton,20,M,247
2013,NUMBER,posavina_canton,21,M,320
2013,NUMBER,posavina_canton,22,M,305
2013,NUMBER,posavina_canton,23,M,329
2013,NUMBER,posavina_canton,24,M,308
2013,NUMBER,posavina_canton,25,M,297
2013,NUMBER,posavina_canton,26,M,308
2013,NUMBER,posavina_canton,27,M,280
2013,NUMBER,posavina_canton,28,M,305
2013,NUMBER,posavina_canton,29,M,283
2013,NUMBER,posavina_canton,30,M,291
2013,NUMBER,posavina_canton,31,M,291
2013,NUMBER,posavina_canton,32,M,277
2013,NUMBER,posavina_canton,33,M,248
2013,NUMBER,posavina_canton,34,M,262
2013,NUMBER,posavina_canton,35,M,281
2013,NUMBER,posavina_canton,36,M,290
2013,NUMBER,posavina_canton,37,M,329
2013,NUMBER,posavina_canton,38,M,332
2013,NUMBER,posavina_canton,39,M,312
2013,NUMBER,posavina_canton,40,M,372
2013,NUMBER,posavina_canton,41,M,377
2013,NUMBER,posavina_canton,42,M,358
2013,NUMBER,posavina_canton,43,M,358
2013,NUMBER,posavina_canton,44,M,412
2013,NUMBER,posavina_canton,45,M,421
2013,NUMBER,posavina_canton,46,M,426
2013,NUMBER,posavina_canton,47,M,449
2013,NUMBER,posavina_canton,48,M,464
2013,NUMBER,posavina_canton,49,M,435
2013,NUMBER,posavina_canton,50,M,376
2013,NUMBER,posavina_canton,51,M,398
2013,NUMBER,posavina_canton,52,M,372
2013,NUMBER,posavina_canton,53,M,362
2013,NUMBER,posavina_canton,54,M,360
2013,NUMBER,posavina_canton,55,M,287
2013,NUMBER,posavina_canton,56,M,298
2013,NUMBER,posavina_canton,57,M,300
2013,NUMBER,posavina_canton,58,M,273
2013,NUMBER,posavina_canton,59,M,285
2013,NUMBER,posavina_canton,60,M,257
2013,NUMBER,posavina_canton,61,M,254
2013,NUMBER,posavina_canton,62,M,211
2013,NUMBER,posavina_canton,63,M,244
2013,NUMBER,posavina_canton,64,M,212
2013,NUMBER,posavina_canton,65,M,197
2013,NUMBER,posavina_canton,66,M,194
2013,NUMBER,posavina_canton,67,M,179
2013,NUMBER,posavina_canton,68,M,222
2013,NUMBER,posavina_canton,69,M,173
2013,NUMBER,posavina_canton,70,M,147
2013,NUMBER,posavina_canton,71,M,181
2013,NUMBER,posavina_canton,72,M,175
2013,NUMBER,posavina_canton,73,M,188
2013,NUMBER,posavina_canton,74,M,141
2013,NUMBER,posavina_canton,75,M,101
2013,NUMBER,posavina_canton,76,M,120
2013,NUMBER,posavina_canton,77,M,118
2013,NUMBER,posavina_canton,78,M,103
2013,NUMBER,posavina_canton,79,M,93
2013,NUMBER,posavina_canton,80,M,70
2013,NUMBER,posavina_canton,81,M,63
2013,NUMBER,posavina_canton,82,M,52
2013,NUMBER,posavina_canton,83,M,28
2013,NUMBER,posavina_canton,84,M,37
2013,NUMBER,posavina_canton,85+,M,58
2013,NUMBER,tuzla_canton,T,M,217388
2013,NUMBER,tuzla_canton,0,M,2265
2013,NUMBER,tuzla_canton,1,M,2261
2013,NUMBER,tuzla_canton,2,M,2355
2013,NUMBER,tuzla_canton,3,M,2453
2013,NUMBER,tuzla_canton,4,M,2514
2013,NUMBER,tuzla_canton,5,M,2405
2013,NUMBER,tuzla_canton,6,M,2326
2013,NUMBER,tuzla_canton,7,M,2339
2013,NUMBER,tuzla_canton,8,M,2371
2013,NUMBER,tuzla_canton,9,M,2274
2013,NUMBER,tuzla_canton,10,M,2379
2013,NUMBER,tuzla_canton,11,M,2419
2013,NUMBER,tuzla_canton,12,M,2417
2013,NUMBER,tuzla_canton,13,M,2459
2013,NUMBER,tuzla_canton,14,M,2616
2013,NUMBER,tuzla_canton,15,M,2989
2013,NUMBER,tuzla_canton,16,M,3483
2013,NUMBER,tuzla_canton,17,M,3799
2013,NUMBER,tuzla_canton,18,M,3476
2013,NUMBER,tuzla_canton,19,M,2809
2013,NUMBER,tuzla_canton,20,M,2763
2013,NUMBER,tuzla_canton,21,M,3202
2013,NUMBER,tuzla_canton,22,M,3469
2013,NUMBER,tuzla_canton,23,M,3429
2013,NUMBER,tuzla_canton,24,M,3346
2013,NUMBER,tuzla_canton,25,M,3539
2013,NUMBER,tuzla_canton,26,M,3373
2013,NUMBER,tuzla_canton,27,M,3317
2013,NUMBER,tuzla_canton,28,M,3287
2013,NUMBER,tuzla_canton,29,M,3431
2013,NUMBER,tuzla_canton,30,M,3158
2013,NUMBER,tuzla_canton,31,M,3148
2013,NUMBER,tuzla_canton,32,M,3396
2013,NUMBER,tuzla_canton,33,M,3193
2013,NUMBER,tuzla_canton,34,M,3055
2013,NUMBER,tuzla_canton,35,M,3064
2013,NUMBER,tuzla_canton,36,M,2964
2013,NUMBER,tuzla_canton,37,M,3233
2013,NUMBER,tuzla_canton,38,M,3053
2013,NUMBER,tuzla_canton,39,M,3060
2013,NUMBER,tuzla_canton,40,M,3015
2013,NUMBER,tuzla_canton,41,M,3218
2013,NUMBER,tuzla_canton,42,M,3081
2013,NUMBER,tuzla_canton,43,M,2969
2013,NUMBER,tuzla_canton,44,M,3252
2013,NUMBER,tuzla_canton,45,M,3109
2013,NUMBER,tuzla_canton,46,M,3179
2013,NUMBER,tuzla_canton,47,M,3376
2013,NUMBER,tuzla_canton,48,M,3467
2013,NUMBER,tuzla_canton,49,M,3584
2013,NUMBER,tuzla_canton,50,M,3548
2013,NUMBER,tuzla_canton,51,M,3657
2013,NUMBER,tuzla_canton,52,M,3629
2013,NUMBER,tuzla_canton,53,M,3547
2013,NUMBER,tuzla_canton,54,M,3524
2013,NUMBER,tuzla_canton,55,M,3343
2013,NUMBER,tuzla_canton,56,M,2950
2013,NUMBER,tuzla_canton,57,M,3029
2013,NUMBER,tuzla_canton,58,M,3007
2013,NUMBER,tuzla_canton,59,M,2981
2013,NUMBER,tuzla_canton,60,M,3039
2013,NUMBER,tuzla_canton,61,M,2688
2013,NUMBER,tuzla_canton,62,M,2294
2013,NUMBER,tuzla_canton,63,M,2200
2013,NUMBER,tuzla_canton,64,M,2195
2013,NUMBER,tuzla_canton,65,M,1803
2013,NUMBER,tuzla_canton,66,M,2052
2013,NUMBER,tuzla_canton,67,M,1686
2013,NUMBER,tuzla_canton,68,M,1254
2013,NUMBER,tuzla_canton,69,M,1399
2013,NUMBER,tuzla_canton,70,M,1241
2013,NUMBER,tuzla_canton,71,M,1420
2013,NUMBER,tuzla_canton,72,M,1306
2013,NUMBER,tuzla_canton,73,M,1381
2013,NUMBER,tuzla_canton,74,M,1171
2013,NUMBER,tuzla_canton,75,M,1095
2013,NUMBER,tuzla_canton,76,M,1090
2013,NUMBER,tuzla_canton,77,M,973
2013,NUMBER,tuzla_canton,78,M,850
2013,NUMBER,tuzla_canton,79,M,755
2013,NUMBER,tuzla_canton,80,M,614
2013,NUMBER,tuzla_canton,81,M,586
2013,NUMBER,tuzla_canton,82,M,461
2013,NUMBER,tuzla_canton,83,M,376
2013,NUMBER,tuzla_canton,84,M,308
2013,NUMBER,tuzla_canton,85+,M,797
2013,NUMBER,zenica-doboj_canton,T,M,180780
2013,NUMBER,zenica-doboj_canton,0,M,1920
2013,NUMBER,zenica-doboj_canton,1,M,2094
2013,NUMBER,zenica-doboj_canton,2,M,1990
2013,NUMBER,zenica-doboj_canton,3,M,2051
2013,NUMBER,zenica-doboj_canton,4,M,2210
2013,NUMBER,zenica-doboj_canton,5,M,2158
2013,NUMBER,zenica-doboj_canton,6,M,2022
2013,NUMBER,zenica-doboj_canton,7,M,1932
2013,NUMBER,zenica-doboj_canton,8,M,1934
2013,NUMBER,zenica-doboj_canton,9,M,1964
2013,NUMBER,zenica-doboj_canton,10,M,2048
2013,NUMBER,zenica-doboj_canton,11,M,1979
2013,NUMBER,zenica-doboj_canton,12,M,2119
2013,NUMBER,zenica-doboj_canton,13,M,2233
2013,NUMBER,zenica-doboj_canton,14,M,2289
2013,NUMBER,zenica-doboj_canton,15,M,2539
2013,NUMBER,zenica-doboj_canton,16,M,3021
2013,NUMBER,zenica-doboj_canton,17,M,3471
2013,NUMBER,zenica-doboj_canton,18,M,3028
2013,NUMBER,zenica-doboj_canton,19,M,2293
2013,NUMBER,zenica-doboj_canton,20,M,2062
2013,NUMBER,zenica-doboj_canton,21,M,2459
2013,NUMBER,zenica-doboj_canton,22,M,2757
2013,NUMBER,zenica-doboj_canton,23,M,2810
2013,NUMBER,zenica-doboj_canton,24,M,2784
2013,NUMBER,zenica-doboj_canton,25,M,2773
2013,NUMBER,zenica-doboj_canton,26,M,2907
2013,NUMBER,zenica-doboj_canton,27,M,2781
2013,NUMBER,zenica-doboj_canton,28,M,2772
2013,NUMBER,zenica-doboj_canton,29,M,2748
2013,NUMBER,zenica-doboj_canton,30,M,2712
2013,NUMBER,zenica-doboj_canton,31,M,2830
2013,NUMBER,zenica-doboj_canton,32,M,2725
2013,NUMBER,zenica-doboj_canton,33,M,2596
2013,NUMBER,zenica-doboj_canton,34,M,2729
2013,NUMBER,zenica-doboj_canton,35,M,2590
2013,NUMBER,zenica-doboj_canton,36,M,2685
2013,NUMBER,zenica-doboj_canton,37,M,2712
2013,NUMBER,zenica-doboj_canton,38,M,2635
2013,NUMBER,zenica-doboj_canton,39,M,2512
2013,NUMBER,zenica-doboj_canton,40,M,2492
2013,NUMBER,zenica-doboj_canton,41,M,2582
2013,NUMBER,zenica-doboj_canton,42,M,2528
2013,NUMBER,zenica-doboj_canton,43,M,2446
2013,NUMBER,zenica-doboj_canton,44,M,2607
2013,NUMBER,zenica-doboj_canton,45,M,2570
2013,NUMBER,zenica-doboj_canton,46,M,2776
2013,NUMBER,zenica-doboj_canton,47,M,2866
2013,NUMBER,zenica-doboj_canton,48,M,2814
2013,NUMBER,zenica-doboj_canton,49,M,2846
2013,NUMBER,zenica-doboj_canton,50,M,2837
2013,NUMBER,zenica-doboj_canton,51,M,2935
2013,NUMBER,zenica-doboj_canton,52,M,2894
2013,NUMBER,zenica-doboj_canton,53,M,2881
2013,NUMBER,zenica-doboj_canton,54,M,3006
2013,NUMBER,zenica-doboj_canton,55,M,2643
2013,NUMBER,zenica-doboj_canton,56,M,2518
2013,NUMBER,zenica-doboj_canton,57,M,2556
2013,NUMBER,zenica-doboj_canton,58,M,2517
2013,NUMBER,zenica-doboj_canton,59,M,2465
2013,NUMBER,zenica-doboj_canton,60,M,2346
2013,NUMBER,zenica-doboj_canton,61,M,2132
2013,NUMBER,zenica-doboj_canton,62,M,1903
2013,NUMBER,zenica-doboj_canton,63,M,1896
2013,NUMBER,zenica-doboj_canton,64,M,1798
2013,NUMBER,zenica-doboj_canton,65,M,1450
2013,NUMBER,zenica-doboj_canton,66,M,1646
2013,NUMBER,zenica-doboj_canton,67,M,1294
2013,NUMBER,zenica-doboj_canton,68,M,1058
2013,NUMBER,zenica-doboj_canton,69,M,1012
2013,NUMBER,zenica-doboj_canton,70,M,1015
2013,NUMBER,zenica-doboj_canton,71,M,1022
2013,NUMBER,zenica-doboj_canton,72,M,1108
2013,NUMBER,zenica-doboj_canton,73,M,1184
2013,NUMBER,zenica-doboj_canton,74,M,938
2013,NUMBER,zenica-doboj_canton,75,M,875
2013,NUMBER,zenica-doboj_canton,76,M,878
2013,NUMBER,zenica-doboj_canton,77,M,776
2013,NUMBER,zenica-doboj_canton,78,M,727
2013,NUMBER,zenica-doboj_canton,79,M,613
2013,NUMBER,zenica-doboj_canton,80,M,484
2013,NUMBER,zenica-doboj_canton,81,M,472
2013,NUMBER,zenica-doboj_canton,82,M,353
2013,NUMBER,zenica-doboj_canton,83,M,287
2013,NUMBER,zenica-doboj_canton,84,M,255
2013,NUMBER,zenica-doboj_canton,85+,M,605
2013,NUMBER,bosnian-podrinje_canton,T,M,11617
2013,NUMBER,bosnian-podrinje_canton,0,M,133
2013,NUMBER,bosnian-podrinje_canton,1,M,106
2013,NUMBER,bosnian-podrinje_canton,2,M,94
2013,NUMBER,bosnian-podrinje_canton,3,M,114
2013,NUMBER,bosnian-podrinje_canton,4,M,134
2013,NUMBER,bosnian-podrinje_canton,5,M,122
2013,NUMBER,bosnian-podrinje_canton,6,M,79
2013,NUMBER,bosnian-podrinje_canton,7,M,88
2013,NUMBER,bosnian-podrinje_canton,8,M,111
2013,NUMBER,bosnian-podrinje_canton,9,M,120
2013,NUMBER,bosnian-podrinje_canton,10,M,100
2013,NUMBER,bosnian-podrinje_canton,11,M,116
2013,NUMBER,bosnian-podrinje_canton,12,M,134
2013,NUMBER,bosnian-podrinje_canton,13,M,127
2013,NUMBER,bosnian-podrinje_canton,14,M,158
2013,NUMBER,bosnian-podrinje_canton,15,M,188
2013,NUMBER,bosnian-podrinje_canton,16,M,213
2013,NUMBER,bosnian-podrinje_canton,17,M,181
2013,NUMBER,bosnian-podrinje_canton,18,M,197
2013,NUMBER,bosnian-podrinje_canton,19,M,118
2013,NUMBER,bosnian-podrinje_canton,20,M,127
2013,NUMBER,bosnian-podrinje_canton,21,M,153
2013,NUMBER,bosnian-podrinje_canton,22,M,157
2013,NUMBER,bosnian-podrinje_canton,23,M,158
2013,NUMBER,bosnian-podrinje_canton,24,M,154
2013,NUMBER,bosnian-podrinje_canton,25,M,169
2013,NUMBER,bosnian-podrinje_canton,26,M,171
2013,NUMBER,bosnian-podrinje_canton,27,M,158
2013,NUMBER,bosnian-podrinje_canton,28,M,164
2013,NUMBER,bosnian-podrinje_canton,29,M,177
2013,NUMBER,bosnian-podrinje_canton,30,M,158
2013,NUMBER,bosnian-podrinje_canton,31,M,176
2013,NUMBER,bosnian-podrinje_canton,32,M,153
2013,NUMBER,bosnian-podrinje_canton,33,M,164
2013,NUMBER,bosnian-podrinje_canton,34,M,192
2013,NUMBER,bosnian-podrinje_canton,35,M,156
2013,NUMBER,bosnian-podrinje_canton,36,M,161
2013,NUMBER,bosnian-podrinje_canton,37,M,147
2013,NUMBER,bosnian-podrinje_canton,38,M,134
2013,NUMBER,bosnian-podrinje_canton,39,M,140
2013,NUMBER,bosnian-podrinje_canton,40,M,129
2013,NUMBER,bosnian-podrinje_canton,41,M,119
2013,NUMBER,bosnian-podrinje_canton,42,M,154
2013,NUMBER,bosnian-podrinje_canton,43,M,139
2013,NUMBER,bosnian-podrinje_canton,44,M,159
2013,NUMBER,bosnian-podrinje_canton,45,M,158
2013,NUMBER,bosnian-podrinje_canton,46,M,170
2013,NUMBER,bosnian-podrinje_canton,47,M,156
2013,NUMBER,bosnian-podrinje_canton,48,M,185
2013,NUMBER,bosnian-podrinje_canton,49,M,169
2013,NUMBER,bosnian-podrinje_canton,50,M,164
2013,NUMBER,bosnian-podrinje_canton,51,M,201
2013,NUMBER,bosnian-podrinje_canton,52,M,205
2013,NUMBER,bosnian-podrinje_canton,53,M,175
2013,NUMBER,bosnian-podrinje_canton,54,M,194
2013,NUMBER,bosnian-podrinje_canton,55,M,172
2013,NUMBER,bosnian-podrinje_canton,56,M,170
2013,NUMBER,bosnian-podrinje_canton,57,M,195
2013,NUMBER,bosnian-podrinje_canton,58,M,230
2013,NUMBER,bosnian-podrinje_canton,59,M,202
2013,NUMBER,bosnian-podrinje_canton,60,M,189
2013,NUMBER,bosnian-podrinje_canton,61,M,138
2013,NUMBER,bosnian-podrinje_canton,62,M,151
2013,NUMBER,bosnian-podrinje_canton,63,M,139
2013,NUMBER,bosnian-podrinje_canton,64,M,135
2013,NUMBER,bosnian-podrinje_canton,65,M,93
2013,NUMBER,bosnian-podrinje_canton,66,M,124
2013,NUMBER,bosnian-podrinje_canton,67,M,77
2013,NUMBER,bosnian-podrinje_canton,68,M,76
2013,NUMBER,bosnian-podrinje_canton,69,M,76
2013,NUMBER,bosnian-podrinje_canton,70,M,62
2013,NUMBER,bosnian-podrinje_canton,71,M,83
2013,NUMBER,bosnian-podrinje_canton,72,M,97
2013,NUMBER,bosnian-podrinje_canton,73,M,92
2013,NUMBER,bosnian-podrinje_canton,74,M,109
2013,NUMBER,bosnian-podrinje_canton,75,M,115
2013,NUMBER,bosnian-podrinje_canton,76,M,109
2013,NUMBER,bosnian-podrinje_canton,77,M,74
2013,NUMBER,bosnian-podrinje_canton,78,M,68
2013,NUMBER,bosnian-podrinje_canton,79,M,63
2013,NUMBER,bosnian-podrinje_canton,80,M,54
2013,NUMBER,bosnian-podrinje_canton,81,M,61
2013,NUMBER,bosnian-podrinje_canton,82,M,40
2013,NUMBER,bosnian-podrinje_canton,83,M,39
2013,NUMBER,bosnian-podrinje_canton,84,M,31
2013,NUMBER,bosnian-podrinje_canton,85+,M,74
2013,NUMBER,central_bosnia_canton,T,M,127266
2013,NUMBER,central_bosnia_canton,0,M,1293
2013,NUMBER,central_bosnia_canton,1,M,1327
2013,NUMBER,central_bosnia_canton,2,M,1304
2013,NUMBER,central_bosnia_canton,3,M,1404
2013,NUMBER,central_bosnia_canton,4,M,1396
2013,NUMBER,central_bosnia_canton,5,M,1452
2013,NUMBER,central_bosnia_canton,6,M,1473
2013,NUMBER,central_bosnia_canton,7,M,1407
2013,NUMBER,central_bosnia_canton,8,M,1476
2013,NUMBER,central_bosnia_canton,9,M,1550
2013,NUMBER,central_bosnia_canton,10,M,1593
2013,NUMBER,central_bosnia_canton,11,M,1566
2013,NUMBER,central_bosnia_canton,12,M,1614
2013,NUMBER,central_bosnia_canton,13,M,1682
2013,NUMBER,central_bosnia_canton,14,M,1712
2013,NUMBER,central_bosnia_canton,15,M,1828
2013,NUMBER,central_bosnia_canton,16,M,2315
2013,NUMBER,central_bosnia_canton,17,M,2257
2013,NUMBER,central_bosnia_canton,18,M,2188
2013,NUMBER,central_bosnia_canton,19,M,1584
2013,NUMBER,central_bosnia_canton,20,M,1571
2013,NUMBER,central_bosnia_canton,21,M,1742
2013,NUMBER,central_bosnia_canton,22,M,1991
2013,NUMBER,central_bosnia_canton,23,M,1922
2013,NUMBER,central_bosnia_canton,24,M,1942
2013,NUMBER,central_bosnia_canton,25,M,2048
2013,NUMBER,central_bosnia_canton,26,M,1996
2013,NUMBER,central_bosnia_canton,27,M,2015
2013,NUMBER,central_bosnia_canton,28,M,2001
2013,NUMBER,central_bosnia_canton,29,M,2058
2013,NUMBER,central_bosnia_canton,30,M,2021
2013,NUMBER,central_bosnia_canton,31,M,1972
2013,NUMBER,central_bosnia_canton,32,M,1961
2013,NUMBER,central_bosnia_canton,33,M,1943
2013,NUMBER,central_bosnia_canton,34,M,1820
2013,NUMBER,central_bosnia_canton,35,M,1905
2013,NUMBER,central_bosnia_canton,36,M,1871
2013,NUMBER,central_bosnia_canton,37,M,1948
2013,NUMBER,central_bosnia_canton,38,M,1899
2013,NUMBER,central_bosnia_canton,39,M,1857
2013,NUMBER,central_bosnia_canton,40,M,1813
2013,NUMBER,central_bosnia_canton,41,M,1874
2013,NUMBER,central_bosnia_canton,42,M,1917
2013,NUMBER,central_bosnia_canton,43,M,1830
2013,NUMBER,central_bosnia_canton,44,M,1990
2013,NUMBER,central_bosnia_canton,45,M,1867
2013,NUMBER,central_bosnia_canton,46,M,1991
2013,NUMBER,central_bosnia_canton,47,M,1931
2013,NUMBER,central_bosnia_canton,48,M,2017
2013,NUMBER,central_bosnia_canton,49,M,1955
2013,NUMBER,central_bosnia_canton,50,M,1934
2013,NUMBER,central_bosnia_canton,51,M,2051
2013,NUMBER,central_bosnia_canton,52,M,1985
2013,NUMBER,central_bosnia_canton,53,M,1926
2013,NUMBER,central_bosnia_canton,54,M,1882
2013,NUMBER,central_bosnia_canton,55,M,1763
2013,NUMBER,central_bosnia_canton,56,M,1738
2013,NUMBER,central_bosnia_canton,57,M,1689
2013,NUMBER,central_bosnia_canton,58,M,1736
2013,NUMBER,central_bosnia_canton,59,M,1639
2013,NUMBER,central_bosnia_canton,60,M,1527
2013,NUMBER,central_bosnia_canton,61,M,1342
2013,NUMBER,central_bosnia_canton,62,M,1250
2013,NUMBER,central_bosnia_canton,63,M,1244
2013,NUMBER,central_bosnia_canton,64,M,1122
2013,NUMBER,central_bosnia_canton,65,M,955
2013,NUMBER,central_bosnia_canton,66,M,1025
2013,NUMBER,central_bosnia_canton,67,M,710
2013,NUMBER,central_bosnia_canton,68,M,731
2013,NUMBER,central_bosnia_canton,69,M,683
2013,NUMBER,central_bosnia_canton,70,M,678
2013,NUMBER,central_bosnia_canton,71,M,723
2013,NUMBER,central_bosnia_canton,72,M,762
2013,NUMBER,central_bosnia_canton,73,M,834
2013,NUMBER,central_bosnia_canton,74,M,715
2013,NUMBER,central_bosnia_canton,75,M,658
2013,NUMBER,central_bosnia_canton,76,M,597
2013,NUMBER,central_bosnia_canton,77,M,585
2013,NUMBER,central_bosnia_canton,78,M,502
2013,NUMBER,central_bosnia_canton,79,M,467
2013,NUMBER,central_bosnia_canton,80,M,343
2013,NUMBER,central_bosnia_canton,81,M,321
2013,NUMBER,central_bosnia_canton,82,M,274
2013,NUMBER,central_bosnia_canton,83,M,204
2013,NUMBER,central_bosnia_canton,84,M,158
2013,NUMBER,central_bosnia_canton,85+,M,424
2013,NUMBER,herzegovina-neretva_canton,T,M,109018
2013,NUMBER,herzegovina-neretva_canton,0,M,1066
2013,NUMBER,herzegovina-neretva_canton,1,M,1049
2013,NUMBER,herzegovina-neretva_canton,2,M,1036
2013,NUMBER,herzegovina-neretva_canton,3,M,1168
2013,NUMBER,herzegovina-neretva_canton,4,M,1129
2013,NUMBER,herzegovina-neretva_canton,5,M,1115
2013,NUMBER,herzegovina-neretva_canton,6,M,1083
2013,NUMBER,herzegovina-neretva_canton,7,M,1101
2013,NUMBER,herzegovina-neretva_canton,8,M,1134
2013,NUMBER,herzegovina-neretva_canton,9,M,1138
2013,NUMBER,herzegovina-neretva_canton,10,M,1220
2013,NUMBER,herzegovina-neretva_canton,11,M,1181
2013,NUMBER,herzegovina-neretva_canton,12,M,1296
2013,NUMBER,herzegovina-neretva_canton,13,M,1336
2013,NUMBER,herzegovina-neretva_canton,14,M,1337
2013,NUMBER,herzegovina-neretva_canton,15,M,1561
2013,NUMBER,herzegovina-neretva_canton,16,M,1821
2013,NUMBER,herzegovina-neretva_canton,17,M,1791
2013,NUMBER,herzegovina-neretva_canton,18,M,1874
2013,NUMBER,herzegovina-neretva_canton,19,M,1518
2013,NUMBER,herzegovina-neretva_canton,20,M,1290
2013,NUMBER,herzegovina-neretva_canton,21,M,1381
2013,NUMBER,herzegovina-neretva_canton,22,M,1644
2013,NUMBER,herzegovina-neretva_canton,23,M,1611
2013,NUMBER,herzegovina-neretva_canton,24,M,1530
2013,NUMBER,herzegovina-neretva_canton,25,M,1628
2013,NUMBER,herzegovina-neretva_canton,26,M,1632
2013,NUMBER,herzegovina-neretva_canton,27,M,1585
2013,NUMBER,herzegovina-neretva_canton,28,M,1620
2013,NUMBER,herzegovina-neretva_canton,29,M,1676
2013,NUMBER,herzegovina-neretva_canton,30,M,1639
2013,NUMBER,herzegovina-neretva_canton,31,M,1572
2013,NUMBER,herzegovina-neretva_canton,32,M,1583
2013,NUMBER,herzegovina-neretva_canton,33,M,1536
2013,NUMBER,herzegovina-neretva_canton,34,M,1526
2013,NUMBER,herzegovina-neretva_canton,35,M,1483
2013,NUMBER,herzegovina-neretva_canton,36,M,1529
2013,NUMBER,herzegovina-neretva_canton,37,M,1474
2013,NUMBER,herzegovina-neretva_canton,38,M,1469
2013,NUMBER,herzegovina-neretva_canton,39,M,1436
2013,NUMBER,herzegovina-neretva_canton,40,M,1458
2013,NUMBER,herzegovina-neretva_canton,41,M,1521
2013,NUMBER,herzegovina-neretva_canton,42,M,1515
2013,NUMBER,herzegovina-neretva_canton,43,M,1417
2013,NUMBER,herzegovina-neretva_canton,44,M,1525
2013,NUMBER,herzegovina-neretva_canton,45,M,1655
2013,NUMBER,herzegovina-neretva_canton,46,M,1630
2013,NUMBER,herzegovina-neretva_canton,47,M,1685
2013,NUMBER,herzegovina-neretva_canton,48,M,1655
2013,NUMBER,herzegovina-neretva_canton,49,M,1678
2013,NUMBER,herzegovina-neretva_canton,50,M,1759
2013,NUMBER,herzegovina-neretva_canton,51,M,1720
2013,NUMBER,herzegovina-neretva_canton,52,M,1715
2013,NUMBER,herzegovina-neretva_canton,53,M,1651
2013,NUMBER,herzegovina-neretva_canton,54,M,1766
2013,NUMBER,herzegovina-neretva_canton,55,M,1585
2013,NUMBER,herzegovina-neretva_canton,56,M,1636
