Year,UNIT_MEASURE,Administrativna jedinica,Starosna dob,Spol,Value
2013,Broj,Kanton 10,39,Oba spola,1190
2013,Broj,Kanton 10,40,Oba spola,1242
2013,Broj,Kanton 10,41,Oba spola,1279
2013,Broj,Kanton 10,42,Oba spola,1251
2013,Broj,Kanton 10,43,Oba spola,1119
2013,Broj,Kanton 10,44,Oba spola,1262
2013,Broj,Kanton 10,45,Oba spola,1252
2013,Broj,Kanton 10,46,Oba spola,1309
2013,Broj,Kanton 10,47,Oba spola,1266
2013,Broj,Kanton 10,48,Oba spola,1230
2013,Broj,Kanton 10,49,Oba spola,1206
2013,Broj,Kanton 10,50,Oba spola,1236
2013,Broj,Kanton 10,51,Oba spola,1302
2013,Broj,Kanton 10,52,Oba spola,1276
2013,Broj,Kanton 10,53,Oba spola,1255
2013,Broj,Kanton 10,54,Oba spola,1283
2013,Broj,Kanton 10,55,Oba spola,1162
2013,Broj,Kanton 10,56,Oba spola,1265
2013,Broj,Kanton 10,57,Oba spola,1249
2013,Broj,Kanton 10,58,Oba spola,1158
2013,Broj,Kanton 10,59,Oba spola,1098
2013,Broj,Kanton 10,60,Oba spola,1139
2013,Broj,Kanton 10,61,Oba spola,1048
2013,Broj,Kanton 10,62,Oba spola,916
2013,Broj,Kanton 10,63,Oba spola,1025
2013,Broj,Kanton 10,64,Oba spola,960
2013,Broj,Kanton 10,65,Oba spola,955
2013,Broj,Kanton 10,66,Oba spola,999
2013,Broj,Kanton 10,67,Oba spola,694
2013,Broj,Kanton 10,68,Oba spola,650
2013,Broj,Kanton 10,69,Oba spola,650
2013,Broj,Kanton 10,70,Oba spola,607
2013,Broj,Kanton 10,71,Oba spola,814
2013,Broj,Kanton 10,72,Oba spola,872
2013,Broj,Kanton 10,73,Oba spola,862
2013,Broj,Kanton 10,74,Oba spola,926
2013,Broj,Kanton 10,75,Oba spola,833
2013,Broj,Kanton 10,76,Oba spola,741
2013,Broj,Kanton 10,77,Oba spola,745
2013,Broj,Kanton 10,78,Oba spola,633
2013,Broj,Kanton 10,79,Oba spola,585
2013,Broj,Kanton 10,80,Oba spola,528
2013,Broj,Kanton 10,81,Oba spola,508
2013,Broj,Kanton 10,82,Oba spola,434
2013,Broj,Kanton 10,83,Oba spola,393
2013,Broj,Kanton 10,84,Oba spola,333
2013,Broj,Kanton 10,85+,Oba spola,1131
2013,Broj,Federacija Bosne i Hercegovine,Ukupno,M,1087993
2013,Broj,Federacija Bosne i Hercegovine,0,M,11137
2013,Broj,Federacija Bosne i Hercegovine,1,M,11702
2013,Broj,Federacija Bosne i Hercegovine,2,M,11635
2013,Broj,Federacija Bosne i Hercegovine,3,M,12190
2013,Broj,Federacija Bosne i Hercegovine,4,M,12353
2013,Broj,Federacija Bosne i Hercegovine,5,M,12274
2013,Broj,Federacija Bosne i Hercegovine,6,M,11829
2013,Broj,Federacija Bosne i Hercegovine,7,M,11750
2013,Broj,Federacija Bosne i Hercegovine,8,M,11870
2013,Broj,Federacija Bosne i Hercegovine,9,M,11910
2013,Broj,Federacija Bosne i Hercegovine,10,M,12366
2013,Broj,Federacija Bosne i Hercegovine,11,M,12362
2013,Broj,Federacija Bosne i Hercegovine,12,M,12787
2013,Broj,Federacija Bosne i Hercegovine,13,M,13148
2013,Broj,Federacija Bosne i Hercegovine,14,M,13830
2013,Broj,Federacija Bosne i Hercegovine,15,M,15585
2013,Broj,Federacija Bosne i Hercegovine,16,M,18159
2013,Broj,Federacija Bosne i Hercegovine,17,M,18218
2013,Broj,Federacija Bosne i Hercegovine,18,M,17312
2013,Broj,Federacija Bosne i Hercegovine,19,M,14024
2013,Broj,Federacija Bosne i Hercegovine,20,M,13053
2013,Broj,Federacija Bosne i Hercegovine,21,M,14849
2013,Broj,Federacija Bosne i Hercegovine,22,M,16459
2013,Broj,Federacija Bosne i Hercegovine,23,M,16474
2013,Broj,Federacija Bosne i Hercegovine,24,M,16268
2013,Broj,Federacija Bosne i Hercegovine,25,M,16801
2013,Broj,Federacija Bosne i Hercegovine,26,M,16894
2013,Broj,Federacija Bosne i Hercegovine,27,M,16638
2013,Broj,Federacija Bosne i Hercegovine,28,M,16721
2013,Broj,Federacija Bosne i Hercegovine,29,M,17065
2013,Broj,Federacija Bosne i Hercegovine,30,M,16504
2013,Broj,Federacija Bosne i Hercegovine,31,M,16570
2013,Broj,Federacija Bosne i Hercegovine,32,M,16694
2013,Broj,Federacija Bosne i Hercegovine,33,M,16163
2013,Broj,Federacija Bosne i Hercegovine,34,M,16001
2013,Broj,Federacija Bosne i Hercegovine,35,M,15902
2013,Broj,Federacija Bosne i Hercegovine,36,M,15826
2013,Broj,Federacija Bosne i Hercegovine,37,M,16187
2013,Broj,Federacija Bosne i Hercegovine,38,M,15675
2013,Broj,Federacija Bosne i Hercegovine,39,M,15349
2013,Broj,Federacija Bosne i Hercegovine,40,M,15127
2013,Broj,Federacija Bosne i Hercegovine,41,M,15825
2013,Broj,Federacija Bosne i Hercegovine,42,M,15475
2013,Broj,Federacija Bosne i Hercegovine,43,M,14747
2013,Broj,Federacija Bosne i Hercegovine,44,M,15948
2013,Broj,Federacija Bosne i Hercegovine,45,M,15855
2013,Broj,Federacija Bosne i Hercegovine,46,M,16405
2013,Broj,Federacija Bosne i Hercegovine,47,M,16673
2013,Broj,Federacija Bosne i Hercegovine,48,M,16805
2013,Broj,Federacija Bosne i Hercegovine,49,M,16856
2013,Broj,Federacija Bosne i Hercegovine,50,M,16932
2013,Broj,Federacija Bosne i Hercegovine,51,M,17349
2013,Broj,Federacija Bosne i Hercegovine,52,M,17203
2013,Broj,Federacija Bosne i Hercegovine,53,M,16748
2013,Broj,Federacija Bosne i Hercegovine,54,M,17071
2013,Broj,Federacija Bosne i Hercegovine,55,M,15630
2013,Broj,Federacija Bosne i Hercegovine,56,M,15129
2013,Broj,Federacija Bosne i Hercegovine,57,M,15231
2013,Broj,Federacija Bosne i Hercegovine,58,M,15090
2013,Broj,Federacija Bosne i Hercegovine,59,M,14488
2013,Broj,Federacija Bosne i Hercegovine,60,M,14056
2013,Broj,Federacija Bosne i Hercegovine,61,M,12507
2013,Broj,Federacija Bosne i Hercegovine,62,M,11394
2013,Broj,Federacija Bosne i Hercegovine,63,M,11285
2013,Broj,Federacija Bosne i Hercegovine,64,M,10657
2013,Broj,Federacija Bosne i Hercegovine,65,M,9092
2013,Broj,Federacija Bosne i Hercegovine,66,M,9797
2013,Broj,Federacija Bosne i Hercegovine,67,M,7429
2013,Broj,Federacija Bosne i Hercegovine,68,M,6681
2013,Broj,Federacija Bosne i Hercegovine,69,M,6439
2013,Broj,Federacija Bosne i Hercegovine,70,M,6237
2013,Broj,Federacija Bosne i Hercegovine,71,M,6969
2013,Broj,Federacija Bosne i Hercegovine,72,M,7080
2013,Broj,Federacija Bosne i Hercegovine,73,M,7467
2013,Broj,Federacija Bosne i Hercegovine,74,M,6692
2013,Broj,Federacija Bosne i Hercegovine,75,M,6253
2013,Broj,Federacija Bosne i Hercegovine,76,M,5904
2013,Broj,Federacija Bosne i Hercegovine,77,M,5463
2013,Broj,Federacija Bosne i Hercegovine,78,M,4769
2013,Broj,Federacija Bosne i Hercegovine,79,M,4306
2013,Broj,Federacija Bosne i Hercegovine,80,M,3486
2013,Broj,Federacija Bosne i Hercegovine,81,M,3255
2013,Broj,Federacija Bosne i Hercegovine,82,M,2677
2013,Broj,Federacija Bosne i Hercegovine,83,M,2263
2013,Broj,Federacija Bosne i Hercegovine,84,M,1812
2013,Broj,Federacija Bosne i Hercegovine,85+,M,4902
2013,Broj,Unsko-sanski kanton,Ukupno,M,135304
2013,Broj,Unsko-sanski kanton,0,M,1395
2013,Broj,Unsko-sanski kanton,1,M,1520
2013,Broj,Unsko-sanski kanton,2,M,1533
2013,Broj,Unsko-sanski kanton,3,M,1583
2013,Broj,Unsko-sanski kanton,4,M,1598
2013,Broj,Unsko-sanski kanton,5,M,1618
2013,Broj,Unsko-sanski kanton,6,M,1625
2013,Broj,Unsko-sanski kanton,7,M,1601
2013,Broj,Unsko-sanski kanton,8,M,1582
2013,Broj,Unsko-sanski kanton,9,M,1636
2013,Broj,Unsko-sanski kanton,10,M,1649
2013,Broj,Unsko-sanski kanton,11,M,1718
2013,Broj,Unsko-sanski kanton,12,M,1800
2013,Broj,Unsko-sanski kanton,13,M,1754
2013,Broj,Unsko-sanski kanton,14,M,1981
2013,Broj,Unsko-sanski kanton,15,M,2291
2013,Broj,Unsko-sanski kanton,16,M,2722
2013,Broj,Unsko-sanski kanton,17,M,2255
2013,Broj,Unsko-sanski kanton,18,M,1924
2013,Broj,Unsko-sanski kanton,19,M,1815
2013,Broj,Unsko-sanski kanton,20,M,1702
2013,Broj,Unsko-sanski kanton,21,M,1914
2013,Broj,Unsko-sanski kanton,22,M,2103
2013,Broj,Unsko-sanski kanton,23,M,2132
2013,Broj,Unsko-sanski kanton,24,M,2179
2013,Broj,Unsko-sanski kanton,25,M,2110
2013,Broj,Unsko-sanski kanton,26,M,2291
2013,Broj,Unsko-sanski kanton,27,M,2189
2013,Broj,Unsko-sanski kanton,28,M,2181
2013,Broj,Unsko-sanski kanton,29,M,2080
2013,Broj,Unsko-sanski kanton,30,M,2058
2013,Broj,Unsko-sanski kanton,31,M,2084
2013,Broj,Unsko-sanski kanton,32,M,2235
2013,Broj,Unsko-sanski kanton,33,M,2147
2013,Broj,Unsko-sanski kanton,34,M,2152
2013,Broj,Unsko-sanski kanton,35,M,2193
2013,Broj,Unsko-sanski kanton,36,M,2144
2013,Broj,Unsko-sanski kanton,37,M,2205
2013,Broj,Unsko-sanski kanton,38,M,2140
2013,Broj,Unsko-sanski kanton,39,M,2185
2013,Broj,Unsko-sanski kanton,40,M,2030
2013,Broj,Unsko-sanski kanton,41,M,2087
2013,Broj,Unsko-sanski kanton,42,M,2020
2013,Broj,Unsko-sanski kanton,43,M,1938
2013,Broj,Unsko-sanski kanton,44,M,2161
2013,Broj,Unsko-sanski kanton,45,M,2117
2013,Broj,Unsko-sanski kanton,46,M,2117
2013,Broj,Unsko-sanski kanton,47,M,2058
2013,Broj,Unsko-sanski kanton,48,M,1985
2013,Broj,Unsko-sanski kanton,49,M,1984
2013,Broj,Unsko-sanski kanton,50,M,2058
2013,Broj,Unsko-sanski kanton,51,M,1992
2013,Broj,Unsko-sanski kanton,52,M,2036
2013,Broj,Unsko-sanski kanton,53,M,1977
2013,Broj,Unsko-sanski kanton,54,M,1915
2013,Broj,Unsko-sanski kanton,55,M,1656
2013,Broj,Unsko-sanski kanton,56,M,1686
2013,Broj,Unsko-sanski kanton,57,M,1720
2013,Broj,Unsko-sanski kanton,58,M,1653
2013,Broj,Unsko-sanski kanton,59,M,1526
2013,Broj,Unsko-sanski kanton,60,M,1530
2013,Broj,Unsko-sanski kanton,61,M,1233
2013,Broj,Unsko-sanski kanton,62,M,1187
2013,Broj,Unsko-sanski kanton,63,M,1256
2013,Broj,Unsko-sanski kanton,64,M,1123
2013,Broj,Unsko-sanski kanton,65,M,1038
2013,Broj,Unsko-sanski kanton,66,M,1198
2013,Broj,Unsko-sanski kanton,67,M,836
2013,Broj,Unsko-sanski kanton,68,M,640
2013,Broj,Unsko-sanski kanton,69,M,639
2013,Broj,Unsko-sanski kanton,70,M,823
2013,Broj,Unsko-sanski kanton,71,M,697
2013,Broj,Unsko-sanski kanton,72,M,786
2013,Broj,Unsko-sanski kanton,73,M,756
2013,Broj,Unsko-sanski kanton,74,M,705
2013,Broj,Unsko-sanski kanton,75,M,629
2013,Broj,Unsko-sanski kanton,76,M,589
2013,Broj,Unsko-sanski kanton,77,M,552
2013,Broj,Unsko-sanski kanton,78,M,447
2013,Broj,Unsko-sanski kanton,79,M,387
2013,Broj,Unsko-sanski kanton,80,M,319
2013,Broj,Unsko-sanski kanton,81,M,258
2013,Broj,Unsko-sanski kanton,82,M,219
2013,Broj,Unsko-sanski kanton,83,M,192
2013,Broj,Unsko-sanski kanton,84,M,138
2013,Broj,Unsko-sanski kanton,85+,M,387
2013,Broj,Posavski kanton,Ukupno,M,21805
2013,Broj,Posavski kanton,0,M,109
2013,Broj,Posavski kanton,1,M,169
2013,Broj,Posavski kanton,2,M,168
2013,Broj,Posavski kanton,3,M,184
2013,Broj,Posavski kanton,4,M,172
2013,Broj,Posavski kanton,5,M,192
2013,Broj,Posavski kanton,6,M,205
2013,Broj,Posavski kanton,7,M,214
2013,Broj,Posavski kanton,8,M,210
2013,Broj,Posavski kanton,9,M,203
2013,Broj,Posavski kanton,10,M,240
2013,Broj,Posavski kanton,11,M,257
2013,Broj,Posavski kanton,12,M,245
2013,Broj,Posavski kanton,13,M,288
2013,Broj,Posavski kanton,14,M,293
2013,Broj,Posavski kanton,15,M,335
2013,Broj,Posavski kanton,16,M,295
2013,Broj,Posavski kanton,17,M,339
2013,Broj,Posavski kanton,18,M,329
2013,Broj,Posavski kanton,19,M,262
2013,Broj,Posavski kanton,20,M,247
2013,Broj,Posavski kanton,21,M,320
2013,Broj,Posavski kanton,22,M,305
2013,Broj,Posavski kanton,23,M,329
2013,Broj,Posavski kanton,24,M,308
2013,Broj,Posavski kanton,25,M,297
2013,Broj,Posavski kanton,26,M,308
2013,Broj,Posavski kanton,27,M,280
2013,Broj,Posavski kanton,28,M,305
2013,Broj,Posavski kanton,29,M,283
2013,Broj,Posavski kanton,30,M,291
2013,Broj,Posavski kanton,31,M,291
2013,Broj,Posavski kanton,32,M,277
2013,Broj,Posavski kanton,33,M,248
2013,Broj,Posavski kanton,34,M,262
2013,Broj,Posavski kanton,35,M,281
2013,Broj,Posavski kanton,36,M,290
2013,Broj,Posavski kanton,37,M,329
2013,Broj,Posavski kanton,38,M,332
2013,Broj,Posavski kanton,39,M,312
2013,Broj,Posavski kanton,40,M,372
2013,Broj,Posavski kanton,41,M,377
2013,Broj,Posavski kanton,42,M,358
2013,Broj,Posavski kanton,43,M,358
2013,Broj,Posavski kanton,44,M,412
2013,Broj,Posavski kanton,45,M,421
2013,Broj,Posavski kanton,46,M,426
2013,Broj,Posavski kanton,47,M,449
2013,Broj,Posavski kanton,48,M,464
2013,Broj,Posavski kanton,49,M,435
2013,Broj,Posavski kanton,50,M,376
2013,Broj,Posavski kanton,51,M,398
2013,Broj,Posavski kanton,52,M,372
2013,Broj,Posavski kanton,53,M,362
2013,Broj,Posavski kanton,54,M,360
2013,Broj,Posavski kanton,55,M,287
2013,Broj,Posavski kanton,56,M,298
2013,Broj,Posavski kanton,57,M,300
2013,Broj,Posavski kanton,58,M,273
2013,Broj,Posavski kanton,59,M,285
2013,Broj,Posavski kanton,60,M,257
2013,Broj,Posavski kanton,61,M,254
2013,Broj,Posavski kanton,62,M,211
2013,Broj,Posavski kanton,63,M,244
2013,Broj,Posavski kanton,64,M,212
2013,Broj,Posavski kanton,65,M,197
2013,Broj,Posavski kanton,66,M,194
2013,Broj,Posavski kanton,67,M,179
2013,Broj,Posavski kanton,68,M,222
2013,Broj,Posavski kanton,69,M,173
2013,Broj,Posavski kanton,70,M,147
2013,Broj,Posavski kanton,71,M,181
2013,Broj,Posavski kanton,72,M,175
2013,Broj,Posavski kanton,73,M,188
2013,Broj,Posavski kanton,74,M,141
2013,Broj,Posavski kanton,75,M,101
2013,Broj,Posavski kanton,76,M,120
2013,Broj,Posavski kanton,77,M,118
2013,Broj,Posavski kanton,78,M,103
2013,Broj,Posavski kanton,79,M,93
2013,Broj,Posavski kanton,80,M,70
2013,Broj,Posavski kanton,81,M,63
2013,Broj,Posavski kanton,82,M,52
2013,Broj,Posavski kanton,83,M,28
2013,Broj,Posavski kanton,84,M,37
2013,Broj,Posavski kanton,85+,M,58
2013,Broj,Tuzlanski kanton,Ukupno,M,217388
2013,Broj,Tuzlanski kanton,0,M,2265
2013,Broj,Tuzlanski kanton,1,M,2261
2013,Broj,Tuzlanski kanton,2,M,2355
2013,Broj,Tuzlanski kanton,3,M,2453
2013,Broj,Tuzlanski kanton,4,M,2514
2013,Broj,Tuzlanski kanton,5,M,2405
2013,Broj,Tuzlanski kanton,6,M,2326
2013,Broj,Tuzlanski kanton,7,M,2339
2013,Broj,Tuzlanski kanton,8,M,2371
2013,Broj,Tuzlanski kanton,9,M,2274
2013,Broj,Tuzlanski kanton,10,M,2379
2013,Broj,Tuzlanski kanton,11,M,2419
2013,Broj,Tuzlanski kanton,12,M,2417
2013,Broj,Tuzlanski kanton,13,M,2459
2013,Broj,Tuzlanski kanton,14,M,2616
2013,Broj,Tuzlanski kanton,15,M,2989
2013,Broj,Tuzlanski kanton,16,M,3483
2013,Broj,Tuzlanski kanton,17,M,3799
2013,Broj,Tuzlanski kanton,18,M,3476
2013,Broj,Tuzlanski kanton,19,M,2809
2013,Broj,Tuzlanski kanton,20,M,2763
2013,Broj,Tuzlanski kanton,21,M,3202
2013,Broj,Tuzlanski kanton,22,M,3469
2013,Broj,Tuzlanski kanton,23,M,3429
2013,Broj,Tuzlanski kanton,24,M,3346
2013,Broj,Tuzlanski kanton,25,M,3539
2013,Broj,Tuzlanski kanton,26,M,3373
2013,Broj,Tuzlanski kanton,27,M,3317
2013,Broj,Tuzlanski kanton,28,M,3287
2013,Broj,Tuzlanski kanton,29,M,3431
2013,Broj,Tuzlanski kanton,30,M,3158
2013,Broj,Tuzlanski kanton,31,M,3148
2013,Broj,Tuzlanski kanton,32,M,3396
2013,Broj,Tuzlanski kanton,33,M,3193
2013,Broj,Tuzlanski kanton,34,M,3055
2013,Broj,Tuzlanski kanton,35,M,3064
2013,Broj,Tuzlanski kanton,36,M,2964
2013,Broj,Tuzlanski kanton,37,M,3233
2013,Broj,Tuzlanski kanton,38,M,3053
2013,Broj,Tuzlanski kanton,39,M,3060
2013,Broj,Tuzlanski kanton,40,M,3015
2013,Broj,Tuzlanski kanton,41,M,3218
2013,Broj,Tuzlanski kanton,42,M,3081
2013,Broj,Tuzlanski kanton,43,M,2969
2013,Broj,Tuzlanski kanton,44,M,3252
2013,Broj,Tuzlanski kanton,45,M,3109
2013,Broj,Tuzlanski kanton,46,M,3179
2013,Broj,Tuzlanski kanton,47,M,3376
2013,Broj,Tuzlanski kanton,48,M,3467
2013,Broj,Tuzlanski kanton,49,M,3584
2013,Broj,Tuzlanski kanton,50,M,3548
2013,Broj,Tuzlanski kanton,51,M,3657
2013,Broj,Tuzlanski kanton,52,M,3629
2013,Broj,Tuzlanski kanton,53,M,3547
2013,Broj,Tuzlanski kanton,54,M,3524
2013,Broj,Tuzlanski kanton,55,M,3343
2013,Broj,Tuzlanski kanton,56,M,2950
2013,Broj,Tuzlanski kanton,57,M,3029
2013,Broj,Tuzlanski kanton,58,M,3007
2013,Broj,Tuzlanski kanton,59,M,2981
2013,Broj,Tuzlanski kanton,60,M,3039
2013,Broj,Tuzlanski kanton,61,M,2688
2013,Broj,Tuzlanski kanton,62,M,2294
2013,Broj,Tuzlanski kanton,63,M,2200
2013,Broj,Tuzlanski kanton,64,M,2195
2013,Broj,Tuzlanski kanton,65,M,1803
2013,Broj,Tuzlanski kanton,66,M,2052
2013,Broj,Tuzlanski kanton,67,M,1686
2013,Broj,Tuzlanski kanton,68,M,1254
2013,Broj,Tuzlanski kanton,69,M,1399
2013,Broj,Tuzlanski kanton,70,M,1241
2013,Broj,Tuzlanski kanton,71,M,1420
2013,Broj,Tuzlanski kanton,72,M,1306
2013,Broj,Tuzlanski kanton,73,M,1381
2013,Broj,Tuzlanski kanton,74,M,1171
2013,Broj,Tuzlanski kanton,75,M,1095
2013,Broj,Tuzlanski kanton,76,M,1090
2013,Broj,Tuzlanski kanton,77,M,973
2013,Broj,Tuzlanski kanton,78,M,850
2013,Broj,Tuzlanski kanton,79,M,755
2013,Broj,Tuzlanski kanton,80,M,614
2013,Broj,Tuzlanski kanton,81,M,586
2013,Broj,Tuzlanski kanton,82,M,461
2013,Broj,Tuzlanski kanton,83,M,376
2013,Broj,Tuzlanski kanton,84,M,308
2013,Broj,Tuzlanski kanton,85+,M,797
2013,Broj,Zeničko-dobojski kanton,Ukupno,M,180780
2013,Broj,Zeničko-dobojski kanton,0,M,1920
2013,Broj,Zeničko-dobojski kanton,1,M,2094
2013,Broj,Zeničko-dobojski kanton,2,M,1990
2013,Broj,Zeničko-dobojski kanton,3,M,2051
2013,Broj,Zeničko-dobojski kanton,4,M,2210
2013,Broj,Zeničko-dobojski kanton,5,M,2158
2013,Broj,Zeničko-dobojski kanton,6,M,2022
2013,Broj,Zeničko-dobojski kanton,7,M,1932
2013,Broj,Zeničko-dobojski kanton,8,M,1934
2013,Broj,Zeničko-dobojski kanton,9,M,1964
2013,Broj,Zeničko-dobojski kanton,10,M,2048
2013,Broj,Zeničko-dobojski kanton,11,M,1979
2013,Broj,Zeničko-dobojski kanton,12,M,2119
2013,Broj,Zeničko-dobojski kanton,13,M,2233
2013,Broj,Zeničko-dobojski kanton,14,M,2289
2013,Broj,Zeničko-dobojski kanton,15,M,2539
2013,Broj,Zeničko-dobojski kanton,16,M,3021
2013,Broj,Zeničko-dobojski kanton,17,M,3471
2013,Broj,Zeničko-dobojski kanton,18,M,3028
2013,Broj,Zeničko-dobojski kanton,19,M,2293
2013,Broj,Zeničko-dobojski kanton,20,M,2062
2013,Broj,Zeničko-dobojski kanton,21,M,2459
2013,Broj,Zeničko-dobojski kanton,22,M,2757
2013,Broj,Zeničko-dobojski kanton,23,M,2810
2013,Broj,Zeničko-dobojski kanton,24,M,2784
2013,Broj,Zeničko-dobojski kanton,25,M,2773
2013,Broj,Zeničko-dobojski kanton,26,M,2907
2013,Broj,Zeničko-dobojski kanton,27,M,2781
2013,Broj,Zeničko-dobojski kanton,28,M,2772
2013,Broj,Zeničko-dobojski kanton,29,M,2748
2013,Broj,Zeničko-dobojski kanton,30,M,2712
2013,Broj,Zeničko-dobojski kanton,31,M,2830
2013,Broj,Zeničko-dobojski kanton,32,M,2725
2013,Broj,Zeničko-dobojski kanton,33,M,2596
2013,Broj,Zeničko-dobojski kanton,34,M,2729
2013,Broj,Zeničko-dobojski kanton,35,M,2590
2013,Broj,Zeničko-dobojski kanton,36,M,2685
2013,Broj,Zeničko-dobojski kanton,37,M,2712
2013,Broj,Zeničko-dobojski kanton,38,M,2635
2013,Broj,Zeničko-dobojski kanton,39,M,2512
2013,Broj,Zeničko-dobojski kanton,40,M,2492
2013,Broj,Zeničko-dobojski kanton,41,M,2582
2013,Broj,Zeničko-dobojski kanton,42,M,2528
2013,Broj,Zeničko-dobojski kanton,43,M,2446
2013,Broj,Zeničko-dobojski kanton,44,M,2607
2013,Broj,Zeničko-dobojski kanton,45,M,2570
2013,Broj,Zeničko-dobojski kanton,46,M,2776
2013,Broj,Zeničko-dobojski kanton,47,M,2866
2013,Broj,Zeničko-dobojski kanton,48,M,2814
2013,Broj,Zeničko-dobojski kanton,49,M,2846
2013,Broj,Zeničko-dobojski kanton,50,M,2837
2013,Broj,Zeničko-dobojski kanton,51,M,2935
2013,Broj,Zeničko-dobojski kanton,52,M,2894
2013,Broj,Zeničko-dobojski kanton,53,M,2881
2013,Broj,Zeničko-dobojski kanton,54,M,3006
2013,Broj,Zeničko-dobojski kanton,55,M,2643
2013,Broj,Zeničko-dobojski kanton,56,M,2518
2013,Broj,Zeničko-dobojski kanton,57,M,2556
2013,Broj,Zeničko-dobojski kanton,58,M,2517
2013,Broj,Zeničko-dobojski kanton,59,M,2465
2013,Broj,Zeničko-dobojski kanton,60,M,2346
2013,Broj,Zeničko-dobojski kanton,61,M,2132
2013,Broj,Zeničko-dobojski kanton,62,M,1903
2013,Broj,Zeničko-dobojski kanton,63,M,1896
2013,Broj,Zeničko-dobojski kanton,64,M,1798
2013,Broj,Zeničko-dobojski kanton,65,M,1450
2013,Broj,Zeničko-dobojski kanton,66,M,1646
2013,Broj,Zeničko-dobojski kanton,67,M,1294
2013,Broj,Zeničko-dobojski kanton,68,M,1058
2013,Broj,Zeničko-dobojski kanton,69,M,1012
2013,Broj,Zeničko-dobojski kanton,70,M,1015
2013,Broj,Zeničko-dobojski kanton,71,M,1022
2013,Broj,Zeničko-dobojski kanton,72,M,1108
2013,Broj,Zeničko-dobojski kanton,73,M,1184
2013,Broj,Zeničko-dobojski kanton,74,M,938
2013,Broj,Zeničko-dobojski kanton,75,M,875
2013,Broj,Zeničko-dobojski kanton,76,M,878
2013,Broj,Zeničko-dobojski kanton,77,M,776
2013,Broj,Zeničko-dobojski kanton,78,M,727
2013,Broj,Zeničko-dobojski kanton,79,M,613
2013,Broj,Zeničko-dobojski kanton,80,M,484
2013,Broj,Zeničko-dobojski kanton,81,M,472
2013,Broj,Zeničko-dobojski kanton,82,M,353
2013,Broj,Zeničko-dobojski kanton,83,M,287
2013,Broj,Zeničko-dobojski kanton,84,M,255
2013,Broj,Zeničko-dobojski kanton,85+,M,605
2013,Broj,Bosansko-podrinjski kanton,Ukupno,M,11617
2013,Broj,Bosansko-podrinjski kanton,0,M,133
2013,Broj,Bosansko-podrinjski kanton,1,M,106
2013,Broj,Bosansko-podrinjski kanton,2,M,94
2013,Broj,Bosansko-podrinjski kanton,3,M,114
2013,Broj,Bosansko-podrinjski kanton,4,M,134
2013,Broj,Bosansko-podrinjski kanton,5,M,122
2013,Broj,Bosansko-podrinjski kanton,6,M,79
2013,Broj,Bosansko-podrinjski kanton,7,M,88
2013,Broj,Bosansko-podrinjski kanton,8,M,111
2013,Broj,Bosansko-podrinjski kanton,9,M,120
2013,Broj,Bosansko-podrinjski kanton,10,M,100
2013,Broj,Bosansko-podrinjski kanton,11,M,116
2013,Broj,Bosansko-podrinjski kanton,12,M,134
2013,Broj,Bosansko-podrinjski kanton,13,M,127
2013,Broj,Bosansko-podrinjski kanton,14,M,158
2013,Broj,Bosansko-podrinjski kanton,15,M,188
2013,Broj,Bosansko-podrinjski kanton,16,M,213
2013,Broj,Bosansko-podrinjski kanton,17,M,181
2013,Broj,Bosansko-podrinjski kanton,18,M,197
2013,Broj,Bosansko-podrinjski kanton,19,M,118
2013,Broj,Bosansko-podrinjski kanton,20,M,127
2013,Broj,Bosansko-podrinjski kanton,21,M,153
2013,Broj,Bosansko-podrinjski kanton,22,M,157
2013,Broj,Bosansko-podrinjski kanton,23,M,158
2013,Broj,Bosansko-podrinjski kanton,24,M,154
2013,Broj,Bosansko-podrinjski kanton,25,M,169
2013,Broj,Bosansko-podrinjski kanton,26,M,171
2013,Broj,Bosansko-podrinjski kanton,27,M,158
2013,Broj,Bosansko-podrinjski kanton,28,M,164
2013,Broj,Bosansko-podrinjski kanton,29,M,177
2013,Broj,Bosansko-podrinjski kanton,30,M,158
2013,Broj,Bosansko-podrinjski kanton,31,M,176
2013,Broj,Bosansko-podrinjski kanton,32,M,153
2013,Broj,Bosansko-podrinjski kanton,33,M,164
2013,Broj,Bosansko-podrinjski kanton,34,M,192
2013,Broj,Bosansko-podrinjski kanton,35,M,156
2013,Broj,Bosansko-podrinjski kanton,36,M,161
2013,Broj,Bosansko-podrinjski kanton,37,M,147
2013,Broj,Bosansko-podrinjski kanton,38,M,134
2013,Broj,Bosansko-podrinjski kanton,39,M,140
2013,Broj,Bosansko-podrinjski kanton,40,M,129
2013,Broj,Bosansko-podrinjski kanton,41,M,119
2013,Broj,Bosansko-podrinjski kanton,42,M,154
2013,Broj,Bosansko-podrinjski kanton,43,M,139
2013,Broj,Bosansko-podrinjski kanton,44,M,159
2013,Broj,Bosansko-podrinjski kanton,45,M,158
2013,Broj,Bosansko-podrinjski kanton,46,M,170
2013,Broj,Bosansko-podrinjski kanton,47,M,156
2013,Broj,Bosansko-podrinjski kanton,48,M,185
2013,Broj,Bosansko-podrinjski kanton,49,M,169
2013,Broj,Bosansko-podrinjski kanton,50,M,164
2013,Broj,Bosansko-podrinjski kanton,51,M,201
