Year,UNIT_MEASURE,Spol,Administrativna jedinica,Vitalna statistika,Value
2009,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3189
2009,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,290
2009,Broj,Ukupno,Srednjobosanska županija,Umrli,2162
2009,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2111
2009,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,772
2009,Broj,Ukupno,Sarajevska županija,Umrli,4013
2009,Broj,Ukupno,Županija 10,Umrli,759
2009,Broj,M,Federacija Bosne i Hercegovine,Umrli,10077
2009,Broj,M,Unsko-sanska županija,Umrli,1042
2009,Broj,M,Posavska županija,Umrli,241
2009,Broj,M,Tuzlanska županija,Umrli,2012
2009,Broj,M,Zeničko-dobojska županija,Umrli,1673
2009,Broj,M,Bosansko-podrinjska županija,Umrli,152
2009,Broj,M,Srednjobosanska županija,Umrli,1142
2009,Broj,M,Hercegovačko-neretvanska županija,Umrli,1119
2009,Broj,M,Zapadno-hercegovačka županija,Umrli,357
2009,Broj,M,Sarajevska županija,Umrli,1964
2009,Broj,M,Županija 10,Umrli,375
2009,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9752
2009,Broj,Ž,Unsko-sanska županija,Umrli,1115
2009,Broj,Ž,Posavska županija,Umrli,250
2009,Broj,Ž,Tuzlanska županija,Umrli,1873
2009,Broj,Ž,Zeničko-dobojska županija,Umrli,1516
2009,Broj,Ž,Bosansko-podrinjska županija,Umrli,138
2009,Broj,Ž,Srednjobosanska županija,Umrli,1020
2009,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,992
2009,Broj,Ž,Zapadno-hercegovačka županija,Umrli,415
2009,Broj,Ž,Sarajevska županija,Umrli,2049
2009,Broj,Ž,Županija 10,Umrli,384
2010,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20256
2010,Broj,Ukupno,Unsko-sanska županija,Umrli,2129
2010,Broj,Ukupno,Posavska županija,Umrli,482
2010,Broj,Ukupno,Tuzlanska županija,Umrli,3930
2010,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3334
2010,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,265
2010,Broj,Ukupno,Srednjobosanska županija,Umrli,2273
2010,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2190
2010,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,770
2010,Broj,Ukupno,Sarajevska županija,Umrli,4137
2010,Broj,Ukupno,Županija 10,Umrli,746
2010,Broj,M,Federacija Bosne i Hercegovine,Umrli,10220
2010,Broj,M,Unsko-sanska županija,Umrli,1043
2010,Broj,M,Posavska županija,Umrli,245
2010,Broj,M,Tuzlanska županija,Umrli,2012
2010,Broj,M,Zeničko-dobojska županija,Umrli,1692
2010,Broj,M,Bosansko-podrinjska županija,Umrli,134
2010,Broj,M,Srednjobosanska županija,Umrli,1150
2010,Broj,M,Hercegovačko-neretvanska županija,Umrli,1135
2010,Broj,M,Zapadno-hercegovačka županija,Umrli,367
2010,Broj,M,Sarajevska županija,Umrli,2073
2010,Broj,M,Županija 10,Umrli,369
2010,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10036
2010,Broj,Ž,Unsko-sanska županija,Umrli,1086
2010,Broj,Ž,Posavska županija,Umrli,237
2010,Broj,Ž,Tuzlanska županija,Umrli,1918
2010,Broj,Ž,Zeničko-dobojska županija,Umrli,1642
2010,Broj,Ž,Bosansko-podrinjska županija,Umrli,131
2010,Broj,Ž,Srednjobosanska županija,Umrli,1123
2010,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1055
2010,Broj,Ž,Zapadno-hercegovačka županija,Umrli,403
2010,Broj,Ž,Sarajevska županija,Umrli,2064
2010,Broj,Ž,Županija 10,Umrli,377
2011,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,19979
2011,Broj,Ukupno,Unsko-sanska županija,Umrli,2140
2011,Broj,Ukupno,Posavska županija,Umrli,479
2011,Broj,Ukupno,Tuzlanska županija,Umrli,3813
2011,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3280
2011,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,269
2011,Broj,Ukupno,Srednjobosanska županija,Umrli,2232
2011,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2075
2011,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,765
2011,Broj,Ukupno,Sarajevska županija,Umrli,4119
2011,Broj,Ukupno,Županija 10,Umrli,807
2011,Broj,M,Federacija Bosne i Hercegovine,Umrli,10234
2011,Broj,M,Unsko-sanska županija,Umrli,1066
2011,Broj,M,Posavska županija,Umrli,243
2011,Broj,M,Tuzlanska županija,Umrli,2013
2011,Broj,M,Zeničko-dobojska županija,Umrli,1713
2011,Broj,M,Bosansko-podrinjska županija,Umrli,134
2011,Broj,M,Srednjobosanska županija,Umrli,1162
2011,Broj,M,Hercegovačko-neretvanska županija,Umrli,1060
2011,Broj,M,Zapadno-hercegovačka županija,Umrli,351
2011,Broj,M,Sarajevska županija,Umrli,2086
2011,Broj,M,Županija 10,Umrli,406
2011,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9745
2011,Broj,Ž,Unsko-sanska županija,Umrli,1074
2011,Broj,Ž,Posavska županija,Umrli,236
2011,Broj,Ž,Tuzlanska županija,Umrli,1800
2011,Broj,Ž,Zeničko-dobojska županija,Umrli,1567
2011,Broj,Ž,Bosansko-podrinjska županija,Umrli,135
2011,Broj,Ž,Srednjobosanska županija,Umrli,1070
2011,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1015
2011,Broj,Ž,Zapadno-hercegovačka županija,Umrli,414
2011,Broj,Ž,Sarajevska županija,Umrli,2033
2011,Broj,Ž,Županija 10,Umrli,401
2012,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20621
2012,Broj,Ukupno,Unsko-sanska županija,Umrli,2209
2012,Broj,Ukupno,Posavska županija,Umrli,477
2012,Broj,Ukupno,Tuzlanska županija,Umrli,3906
2012,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3373
2012,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,262
2012,Broj,Ukupno,Srednjobosanska županija,Umrli,2296
2012,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2189
2012,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,845
2012,Broj,Ukupno,Sarajevska županija,Umrli,4267
2012,Broj,Ukupno,Županija 10,Umrli,797
2012,Broj,M,Federacija Bosne i Hercegovine,Umrli,10599
2012,Broj,M,Unsko-sanska županija,Umrli,1104
2012,Broj,M,Posavska županija,Umrli,240
2012,Broj,M,Tuzlanska županija,Umrli,2068
2012,Broj,M,Zeničko-dobojska županija,Umrli,1738
2012,Broj,M,Bosansko-podrinjska županija,Umrli,127
2012,Broj,M,Srednjobosanska županija,Umrli,1273
2012,Broj,M,Hercegovačko-neretvanska županija,Umrli,1126
2012,Broj,M,Zapadno-hercegovačka županija,Umrli,424
2012,Broj,M,Sarajevska županija,Umrli,2101
2012,Broj,M,Županija 10,Umrli,398
2012,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10022
2012,Broj,Ž,Unsko-sanska županija,Umrli,1105
2012,Broj,Ž,Posavska županija,Umrli,237
2012,Broj,Ž,Tuzlanska županija,Umrli,1838
2012,Broj,Ž,Zeničko-dobojska županija,Umrli,1635
2012,Broj,Ž,Bosansko-podrinjska županija,Umrli,135
2012,Broj,Ž,Srednjobosanska županija,Umrli,1023
2012,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1063
2012,Broj,Ž,Zapadno-hercegovačka županija,Umrli,421
2012,Broj,Ž,Sarajevska županija,Umrli,2166
2012,Broj,Ž,Županija 10,Umrli,399
2013,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20269
2013,Broj,Ukupno,Unsko-sanska županija,Umrli,2265
2013,Broj,Ukupno,Posavska županija,Umrli,469
2013,Broj,Ukupno,Tuzlanska županija,Umrli,3761
2013,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3348
2013,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,282
2013,Broj,Ukupno,Srednjobosanska županija,Umrli,2213
2013,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2166
2013,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,883
2013,Broj,Ukupno,Sarajevska županija,Umrli,4031
2013,Broj,Ukupno,Županija 10,Umrli,851
2013,Broj,M,Federacija Bosne i Hercegovine,Umrli,10250
2013,Broj,M,Unsko-sanska županija,Umrli,1143
2013,Broj,M,Posavska županija,Umrli,254
2013,Broj,M,Tuzlanska županija,Umrli,1920
2013,Broj,M,Zeničko-dobojska županija,Umrli,1758
2013,Broj,M,Bosansko-podrinjska županija,Umrli,124
2013,Broj,M,Srednjobosanska županija,Umrli,1134
2013,Broj,M,Hercegovačko-neretvanska županija,Umrli,1075
2013,Broj,M,Zapadno-hercegovačka županija,Umrli,459
2013,Broj,M,Sarajevska županija,Umrli,1976
2013,Broj,M,Županija 10,Umrli,407
2013,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10019
2013,Broj,Ž,Unsko-sanska županija,Umrli,1122
2013,Broj,Ž,Posavska županija,Umrli,215
2013,Broj,Ž,Tuzlanska županija,Umrli,1841
2013,Broj,Ž,Zeničko-dobojska županija,Umrli,1590
2013,Broj,Ž,Bosansko-podrinjska županija,Umrli,158
2013,Broj,Ž,Srednjobosanska županija,Umrli,1079
2013,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1091
2013,Broj,Ž,Zapadno-hercegovačka županija,Umrli,424
2013,Broj,Ž,Sarajevska županija,Umrli,2055
2013,Broj,Ž,Županija 10,Umrli,444
2014,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,20030
2014,Broj,Ukupno,Unsko-sanska županija,Umrli,2103
2014,Broj,Ukupno,Posavska županija,Umrli,505
2014,Broj,Ukupno,Tuzlanska županija,Umrli,3503
2014,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3356
2014,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,322
2014,Broj,Ukupno,Srednjobosanska županija,Umrli,2198
2014,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2164
2014,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,863
2014,Broj,Ukupno,Sarajevska županija,Umrli,4215
2014,Broj,Ukupno,Županija 10,Umrli,801
2014,Broj,M,Federacija Bosne i Hercegovine,Umrli,10184
2014,Broj,M,Unsko-sanska županija,Umrli,1040
2014,Broj,M,Posavska županija,Umrli,245
2014,Broj,M,Tuzlanska županija,Umrli,1834
2014,Broj,M,Zeničko-dobojska županija,Umrli,1727
2014,Broj,M,Bosansko-podrinjska županija,Umrli,164
2014,Broj,M,Srednjobosanska županija,Umrli,1138
2014,Broj,M,Hercegovačko-neretvanska županija,Umrli,1108
2014,Broj,M,Zapadno-hercegovačka županija,Umrli,404
2014,Broj,M,Sarajevska županija,Umrli,2110
2014,Broj,M,Županija 10,Umrli,414
2014,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,9846
2014,Broj,Ž,Unsko-sanska županija,Umrli,1063
2014,Broj,Ž,Posavska županija,Umrli,260
2014,Broj,Ž,Tuzlanska županija,Umrli,1669
2014,Broj,Ž,Zeničko-dobojska županija,Umrli,1629
2014,Broj,Ž,Bosansko-podrinjska županija,Umrli,158
2014,Broj,Ž,Srednjobosanska županija,Umrli,1060
2014,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1056
2014,Broj,Ž,Zapadno-hercegovačka županija,Umrli,459
2014,Broj,Ž,Sarajevska županija,Umrli,2105
2014,Broj,Ž,Županija 10,Umrli,387
2015,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21474
2015,Broj,Ukupno,Unsko-sanska županija,Umrli,2197
2015,Broj,Ukupno,Posavska županija,Umrli,465
2015,Broj,Ukupno,Tuzlanska županija,Umrli,4093
2015,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3525
2015,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,313
2015,Broj,Ukupno,Srednjobosanska županija,Umrli,2280
2015,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2368
2015,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,895
2015,Broj,Ukupno,Sarajevska županija,Umrli,4469
2015,Broj,Ukupno,Županija 10,Umrli,869
2015,Broj,M,Federacija Bosne i Hercegovine,Umrli,10722
2015,Broj,M,Unsko-sanska županija,Umrli,1075
2015,Broj,M,Posavska županija,Umrli,230
2015,Broj,M,Tuzlanska županija,Umrli,2044
2015,Broj,M,Zeničko-dobojska županija,Umrli,1815
2015,Broj,M,Bosansko-podrinjska županija,Umrli,150
2015,Broj,M,Srednjobosanska županija,Umrli,1173
2015,Broj,M,Hercegovačko-neretvanska županija,Umrli,1194
2015,Broj,M,Zapadno-hercegovačka županija,Umrli,448
2015,Broj,M,Sarajevska županija,Umrli,2197
2015,Broj,M,Županija 10,Umrli,396
2015,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10752
2015,Broj,Ž,Unsko-sanska županija,Umrli,1122
2015,Broj,Ž,Posavska županija,Umrli,235
2015,Broj,Ž,Tuzlanska županija,Umrli,2049
2015,Broj,Ž,Zeničko-dobojska županija,Umrli,1710
2015,Broj,Ž,Bosansko-podrinjska županija,Umrli,163
2015,Broj,Ž,Srednjobosanska županija,Umrli,1107
2015,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1174
2015,Broj,Ž,Zapadno-hercegovačka županija,Umrli,447
2015,Broj,Ž,Sarajevska županija,Umrli,2272
2015,Broj,Ž,Županija 10,Umrli,473
2016,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21105
2016,Broj,Ukupno,Unsko-sanska županija,Umrli,2190
2016,Broj,Ukupno,Posavska županija,Umrli,502
2016,Broj,Ukupno,Tuzlanska županija,Umrli,4053
2016,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3444
2016,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,318
2016,Broj,Ukupno,Srednjobosanska županija,Umrli,2342
2016,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2222
2016,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,887
2016,Broj,Ukupno,Sarajevska županija,Umrli,4295
2016,Broj,Ukupno,Županija 10,Umrli,852
2016,Broj,M,Federacija Bosne i Hercegovine,Umrli,10538
2016,Broj,M,Unsko-sanska županija,Umrli,1074
2016,Broj,M,Posavska županija,Umrli,261
2016,Broj,M,Tuzlanska županija,Umrli,2029
2016,Broj,M,Zeničko-dobojska županija,Umrli,1807
2016,Broj,M,Bosansko-podrinjska županija,Umrli,171
2016,Broj,M,Srednjobosanska županija,Umrli,1223
2016,Broj,M,Hercegovačko-neretvanska županija,Umrli,1069
2016,Broj,M,Zapadno-hercegovačka županija,Umrli,433
2016,Broj,M,Sarajevska županija,Umrli,2042
2016,Broj,M,Županija 10,Umrli,429
2016,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10567
2016,Broj,Ž,Unsko-sanska županija,Umrli,1116
2016,Broj,Ž,Posavska županija,Umrli,241
2016,Broj,Ž,Tuzlanska županija,Umrli,2024
2016,Broj,Ž,Zeničko-dobojska županija,Umrli,1637
2016,Broj,Ž,Bosansko-podrinjska županija,Umrli,147
2016,Broj,Ž,Srednjobosanska županija,Umrli,1119
2016,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1153
2016,Broj,Ž,Zapadno-hercegovačka županija,Umrli,454
2016,Broj,Ž,Sarajevska županija,Umrli,2253
2016,Broj,Ž,Županija 10,Umrli,423
2017,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21689
2017,Broj,Ukupno,Unsko-sanska županija,Umrli,2205
2017,Broj,Ukupno,Posavska županija,Umrli,434
2017,Broj,Ukupno,Tuzlanska županija,Umrli,4350
2017,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3537
2017,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,282
2017,Broj,Ukupno,Srednjobosanska županija,Umrli,2406
2017,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2339
2017,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,892
2017,Broj,Ukupno,Sarajevska županija,Umrli,4400
2017,Broj,Ukupno,Županija 10,Umrli,844
2017,Broj,M,Federacija Bosne i Hercegovine,Umrli,10979
2017,Broj,M,Unsko-sanska županija,Umrli,1060
2017,Broj,M,Posavska županija,Umrli,223
2017,Broj,M,Tuzlanska županija,Umrli,2256
2017,Broj,M,Zeničko-dobojska županija,Umrli,1812
2017,Broj,M,Bosansko-podrinjska županija,Umrli,145
2017,Broj,M,Srednjobosanska županija,Umrli,1252
2017,Broj,M,Hercegovačko-neretvanska županija,Umrli,1214
2017,Broj,M,Zapadno-hercegovačka županija,Umrli,433
2017,Broj,M,Sarajevska županija,Umrli,2161
2017,Broj,M,Županija 10,Umrli,423
2017,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10710
2017,Broj,Ž,Unsko-sanska županija,Umrli,1145
2017,Broj,Ž,Posavska županija,Umrli,211
2017,Broj,Ž,Tuzlanska županija,Umrli,2094
2017,Broj,Ž,Zeničko-dobojska županija,Umrli,1725
2017,Broj,Ž,Bosansko-podrinjska županija,Umrli,137
2017,Broj,Ž,Srednjobosanska županija,Umrli,1154
2017,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1125
2017,Broj,Ž,Zapadno-hercegovačka županija,Umrli,459
2017,Broj,Ž,Sarajevska županija,Umrli,2239
2017,Broj,Ž,Županija 10,Umrli,421
2018,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,21442
2018,Broj,Ukupno,Unsko-sanska županija,Umrli,2260
2018,Broj,Ukupno,Posavska županija,Umrli,496
2018,Broj,Ukupno,Tuzlanska županija,Umrli,4233
2018,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3421
2018,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,276
2018,Broj,Ukupno,Srednjobosanska županija,Umrli,2416
2018,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2234
2018,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,857
2018,Broj,Ukupno,Sarajevska županija,Umrli,4437
2018,Broj,Ukupno,Županija 10,Umrli,812
2018,Broj,M,Federacija Bosne i Hercegovine,Umrli,10756
2018,Broj,M,Unsko-sanska županija,Umrli,1162
2018,Broj,M,Posavska županija,Umrli,265
2018,Broj,M,Tuzlanska županija,Umrli,2150
2018,Broj,M,Zeničko-dobojska županija,Umrli,1730
2018,Broj,M,Bosansko-podrinjska županija,Umrli,130
2018,Broj,M,Srednjobosanska županija,Umrli,1207
2018,Broj,M,Hercegovačko-neretvanska županija,Umrli,1112
2018,Broj,M,Zapadno-hercegovačka županija,Umrli,391
2018,Broj,M,Sarajevska županija,Umrli,2184
2018,Broj,M,Županija 10,Umrli,425
2018,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10686
2018,Broj,Ž,Unsko-sanska županija,Umrli,1098
2018,Broj,Ž,Posavska županija,Umrli,231
2018,Broj,Ž,Tuzlanska županija,Umrli,2083
2018,Broj,Ž,Zeničko-dobojska županija,Umrli,1691
2018,Broj,Ž,Bosansko-podrinjska županija,Umrli,146
2018,Broj,Ž,Srednjobosanska županija,Umrli,1209
2018,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1122
2018,Broj,Ž,Zapadno-hercegovačka županija,Umrli,466
2018,Broj,Ž,Sarajevska županija,Umrli,2253
2018,Broj,Ž,Županija 10,Umrli,387
2019,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,22024
2019,Broj,Ukupno,Unsko-sanska županija,Umrli,2328
2019,Broj,Ukupno,Posavska županija,Umrli,485
2019,Broj,Ukupno,Tuzlanska županija,Umrli,4339
2019,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3640
2019,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,322
2019,Broj,Ukupno,Srednjobosanska županija,Umrli,2470
2019,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2276
2019,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,875
2019,Broj,Ukupno,Sarajevska županija,Umrli,4425
2019,Broj,Ukupno,Županija 10,Umrli,864
2019,Broj,M,Federacija Bosne i Hercegovine,Umrli,11140
2019,Broj,M,Unsko-sanska županija,Umrli,1190
2019,Broj,M,Posavska županija,Umrli,253
2019,Broj,M,Tuzlanska županija,Umrli,2209
2019,Broj,M,Zeničko-dobojska županija,Umrli,1877
2019,Broj,M,Bosansko-podrinjska županija,Umrli,157
2019,Broj,M,Srednjobosanska županija,Umrli,1217
2019,Broj,M,Hercegovačko-neretvanska županija,Umrli,1136
2019,Broj,M,Zapadno-hercegovačka županija,Umrli,439
2019,Broj,M,Sarajevska županija,Umrli,2232
2019,Broj,M,Županija 10,Umrli,430
2019,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,10884
2019,Broj,Ž,Unsko-sanska županija,Umrli,1138
2019,Broj,Ž,Posavska županija,Umrli,232
2019,Broj,Ž,Tuzlanska županija,Umrli,2130
2019,Broj,Ž,Zeničko-dobojska županija,Umrli,1763
2019,Broj,Ž,Bosansko-podrinjska županija,Umrli,165
2019,Broj,Ž,Srednjobosanska županija,Umrli,1253
2019,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1140
2019,Broj,Ž,Zapadno-hercegovačka županija,Umrli,436
2019,Broj,Ž,Sarajevska županija,Umrli,2193
2019,Broj,Ž,Županija 10,Umrli,434
2020,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,26026
2020,Broj,Ukupno,Unsko-sanska županija,Umrli,2677
2020,Broj,Ukupno,Posavska županija,Umrli,572
2020,Broj,Ukupno,Tuzlanska županija,Umrli,5259
2020,Broj,Ukupno,Zeničko-dobojska županija,Umrli,4571
2020,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,357
2020,Broj,Ukupno,Srednjobosanska županija,Umrli,2868
2020,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2471
2020,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,1064
2020,Broj,Ukupno,Sarajevska županija,Umrli,5254
2020,Broj,Ukupno,Županija 10,Umrli,933
2020,Broj,M,Federacija Bosne i Hercegovine,Umrli,13525
2020,Broj,M,Unsko-sanska županija,Umrli,1382
2020,Broj,M,Posavska županija,Umrli,284
2020,Broj,M,Tuzlanska županija,Umrli,2691
2020,Broj,M,Zeničko-dobojska županija,Umrli,2431
2020,Broj,M,Bosansko-podrinjska županija,Umrli,196
2020,Broj,M,Srednjobosanska županija,Umrli,1539
2020,Broj,M,Hercegovačko-neretvanska županija,Umrli,1271
2020,Broj,M,Zapadno-hercegovačka županija,Umrli,552
2020,Broj,M,Sarajevska županija,Umrli,2704
2020,Broj,M,Županija 10,Umrli,475
2020,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,12501
2020,Broj,Ž,Unsko-sanska županija,Umrli,1295
2020,Broj,Ž,Posavska županija,Umrli,288
2020,Broj,Ž,Tuzlanska županija,Umrli,2568
2020,Broj,Ž,Zeničko-dobojska županija,Umrli,2140
2020,Broj,Ž,Bosansko-podrinjska županija,Umrli,161
2020,Broj,Ž,Srednjobosanska županija,Umrli,1329
2020,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1200
2020,Broj,Ž,Zapadno-hercegovačka županija,Umrli,512
2020,Broj,Ž,Sarajevska županija,Umrli,2550
2020,Broj,Ž,Županija 10,Umrli,458
2021,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,29086
2021,Broj,Ukupno,Unsko-sanska županija,Umrli,2806
2021,Broj,Ukupno,Posavska županija,Umrli,587
2021,Broj,Ukupno,Tuzlanska županija,Umrli,5769
2021,Broj,Ukupno,Zeničko-dobojska županija,Umrli,4986
2021,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,388
2021,Broj,Ukupno,Srednjobosanska županija,Umrli,3048
2021,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2995
2021,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,1208
2021,Broj,Ukupno,Sarajevska županija,Umrli,6241
2021,Broj,Ukupno,Županija 10,Umrli,1058
2021,Broj,M,Federacija Bosne i Hercegovine,Umrli,14853
2021,Broj,M,Unsko-sanska županija,Umrli,1393
2021,Broj,M,Posavska županija,Umrli,290
2021,Broj,M,Tuzlanska županija,Umrli,2921
2021,Broj,M,Zeničko-dobojska županija,Umrli,2625
2021,Broj,M,Bosansko-podrinjska županija,Umrli,191
2021,Broj,M,Srednjobosanska županija,Umrli,1594
2021,Broj,M,Hercegovačko-neretvanska županija,Umrli,1553
2021,Broj,M,Zapadno-hercegovačka županija,Umrli,623
2021,Broj,M,Sarajevska županija,Umrli,3122
2021,Broj,M,Županija 10,Umrli,541
2021,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,14233
2021,Broj,Ž,Unsko-sanska županija,Umrli,1413
2021,Broj,Ž,Posavska županija,Umrli,297
2021,Broj,Ž,Tuzlanska županija,Umrli,2848
2021,Broj,Ž,Zeničko-dobojska županija,Umrli,2361
2021,Broj,Ž,Bosansko-podrinjska županija,Umrli,197
2021,Broj,Ž,Srednjobosanska županija,Umrli,1454
2021,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1442
2021,Broj,Ž,Zapadno-hercegovačka županija,Umrli,585
2021,Broj,Ž,Sarajevska županija,Umrli,3119
2021,Broj,Ž,Županija 10,Umrli,517
2022,Broj,Ukupno,Federacija Bosne i Hercegovine,Umrli,23187
2022,Broj,Ukupno,Unsko-sanska županija,Umrli,2270
2022,Broj,Ukupno,Posavska županija,Umrli,464
2022,Broj,Ukupno,Tuzlanska županija,Umrli,4657
2022,Broj,Ukupno,Zeničko-dobojska županija,Umrli,3729
2022,Broj,Ukupno,Bosansko-podrinjska županija,Umrli,339
2022,Broj,Ukupno,Srednjobosanska županija,Umrli,2604
2022,Broj,Ukupno,Hercegovačko-neretvanska županija,Umrli,2409
2022,Broj,Ukupno,Zapadno-hercegovačka županija,Umrli,1033
2022,Broj,Ukupno,Sarajevska županija,Umrli,4839
2022,Broj,Ukupno,Županija 10,Umrli,843
2022,Broj,M,Federacija Bosne i Hercegovine,Umrli,11711
2022,Broj,M,Unsko-sanska županija,Umrli,1089
2022,Broj,M,Posavska županija,Umrli,231
2022,Broj,M,Tuzlanska županija,Umrli,2390
2022,Broj,M,Zeničko-dobojska županija,Umrli,1885
2022,Broj,M,Bosansko-podrinjska županija,Umrli,170
2022,Broj,M,Srednjobosanska županija,Umrli,1352
2022,Broj,M,Hercegovačko-neretvanska županija,Umrli,1216
2022,Broj,M,Zapadno-hercegovačka županija,Umrli,536
2022,Broj,M,Sarajevska županija,Umrli,2411
2022,Broj,M,Županija 10,Umrli,431
2022,Broj,Ž,Federacija Bosne i Hercegovine,Umrli,11476
2022,Broj,Ž,Unsko-sanska županija,Umrli,1181
2022,Broj,Ž,Posavska županija,Umrli,233
2022,Broj,Ž,Tuzlanska županija,Umrli,2267
2022,Broj,Ž,Zeničko-dobojska županija,Umrli,1844
2022,Broj,Ž,Bosansko-podrinjska županija,Umrli,169
2022,Broj,Ž,Srednjobosanska županija,Umrli,1252
2022,Broj,Ž,Hercegovačko-neretvanska županija,Umrli,1193
2022,Broj,Ž,Zapadno-hercegovačka županija,Umrli,497
2022,Broj,Ž,Sarajevska županija,Umrli,2428
2022,Broj,Ž,Županija 10,Umrli,412
1996,Broj,Ukupno,Federacija Bosne i Hercegovine,Prirodni priraštaj,18861
1996,Broj,Ukupno,Unsko-sanska županija,Prirodni priraštaj,2983
