Year,UNIT_MEASURE,Административна јединица,Старосна доб,Пол,Value
2013,Број,Посавски кантон,Укупно,M,21805
2013,Број,Посавски кантон,0,M,109
2013,Број,Посавски кантон,1,M,169
2013,Број,Посавски кантон,2,M,168
2013,Број,Посавски кантон,3,M,184
2013,Број,Посавски кантон,4,M,172
2013,Број,Посавски кантон,5,M,192
2013,Број,Посавски кантон,6,M,205
2013,Број,Посавски кантон,7,M,214
2013,Број,Посавски кантон,8,M,210
2013,Број,Посавски кантон,9,M,203
2013,Број,Посавски кантон,10,M,240
2013,Број,Посавски кантон,11,M,257
2013,Број,Посавски кантон,12,M,245
2013,Број,Посавски кантон,13,M,288
2013,Број,Посавски кантон,14,M,293
2013,Број,Посавски кантон,15,M,335
2013,Број,Посавски кантон,16,M,295
2013,Број,Посавски кантон,17,M,339
2013,Број,Посавски кантон,18,M,329
2013,Број,Посавски кантон,19,M,262
2013,Број,Посавски кантон,20,M,247
2013,Број,Посавски кантон,21,M,320
2013,Број,Посавски кантон,22,M,305
2013,Број,Посавски кантон,23,M,329
2013,Број,Посавски кантон,24,M,308
2013,Број,Посавски кантон,25,M,297
2013,Број,Посавски кантон,26,M,308
2013,Број,Посавски кантон,27,M,280
2013,Број,Посавски кантон,28,M,305
2013,Број,Посавски кантон,29,M,283
2013,Број,Посавски кантон,30,M,291
2013,Број,Посавски кантон,31,M,291
2013,Број,Посавски кантон,32,M,277
2013,Број,Посавски кантон,33,M,248
2013,Број,Посавски кантон,34,M,262
2013,Број,Посавски кантон,35,M,281
2013,Број,Посавски кантон,36,M,290
2013,Број,Посавски кантон,37,M,329
2013,Број,Посавски кантон,38,M,332
2013,Број,Посавски кантон,39,M,312
2013,Број,Посавски кантон,40,M,372
2013,Број,Посавски кантон,41,M,377
2013,Број,Посавски кантон,42,M,358
2013,Број,Посавски кантон,43,M,358
2013,Број,Посавски кантон,44,M,412
2013,Број,Посавски кантон,45,M,421
2013,Број,Посавски кантон,46,M,426
2013,Број,Посавски кантон,47,M,449
2013,Број,Посавски кантон,48,M,464
2013,Број,Посавски кантон,49,M,435
2013,Број,Посавски кантон,50,M,376
2013,Број,Посавски кантон,51,M,398
2013,Број,Посавски кантон,52,M,372
2013,Број,Посавски кантон,53,M,362
2013,Број,Посавски кантон,54,M,360
2013,Број,Посавски кантон,55,M,287
2013,Број,Посавски кантон,56,M,298
2013,Број,Посавски кантон,57,M,300
2013,Број,Посавски кантон,58,M,273
2013,Број,Посавски кантон,59,M,285
2013,Број,Посавски кантон,60,M,257
2013,Број,Посавски кантон,61,M,254
2013,Број,Посавски кантон,62,M,211
2013,Број,Посавски кантон,63,M,244
2013,Број,Посавски кантон,64,M,212
2013,Број,Посавски кантон,65,M,197
2013,Број,Посавски кантон,66,M,194
2013,Број,Посавски кантон,67,M,179
2013,Број,Посавски кантон,68,M,222
2013,Број,Посавски кантон,69,M,173
2013,Број,Посавски кантон,70,M,147
2013,Број,Посавски кантон,71,M,181
2013,Број,Посавски кантон,72,M,175
