Year,UNIT_MEASURE,Spol,Starosna dob,Cause_of_death,Value
2021,Broj,Oba spola,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,Oba spola,20-24,(J00-J99) Bolesti respiratornog sustava,2
2021,Broj,Oba spola,20-24,(K00-K93) Bolesti digestivnog sustava,2
2021,Broj,Oba spola,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,2
2021,Broj,Oba spola,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",3
2021,Broj,Oba spola,20-24,Nepoznato,4
2021,Broj,Oba spola,20-24,(U00-U99) Šifre za posebne namjene,10
2021,Broj,Oba spola,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",25
2021,Broj,Oba spola,20-24,"(C00-C97,D00-D48) Neoplazme",6
2021,Broj,Oba spola,20-24,(I00-I99) Bolesti cirkulacijskog sustava,6
2021,Broj,M,20-24,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,M,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,M,20-24,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,M,20-24,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,M,20-24,(K00-K93) Bolesti digestivnog sustava,0
2021,Broj,M,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,M,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,M,20-24,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,M,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,M,20-24,(H00-H59) Bolesti oka,0
2021,Broj,M,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,M,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,M,20-24,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,M,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,M,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,M,20-24,Nepoznato,1
2021,Broj,M,20-24,(J00-J99) Bolesti respiratornog sustava,2
2021,Broj,M,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2
2021,Broj,M,20-24,(U00-U99) Šifre za posebne namjene,4
2021,Broj,M,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",21
2021,Broj,M,20-24,"(C00-C97,D00-D48) Neoplazme",5
2021,Broj,M,20-24,(I00-I99) Bolesti cirkulacijskog sustava,5
2021,Broj,Ž,20-24,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Ž,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Ž,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,Ž,20-24,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,Ž,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Ž,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,Ž,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Ž,20-24,(H00-H59) Bolesti oka,0
2021,Broj,Ž,20-24,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Ž,20-24,(J00-J99) Bolesti respiratornog sustava,0
2021,Broj,Ž,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Ž,20-24,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Ž,20-24,"(C00-C97,D00-D48) Neoplazme",1
2021,Broj,Ž,20-24,(G00-G99) Bolesti nervnog sustava,1
2021,Broj,Ž,20-24,(I00-I99) Bolesti cirkulacijskog sustava,1
2021,Broj,Ž,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,1
2021,Broj,Ž,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,Ž,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1
2021,Broj,Ž,20-24,(K00-K93) Bolesti digestivnog sustava,2
2021,Broj,Ž,20-24,Nepoznato,3
2021,Broj,Ž,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",4
2021,Broj,Ž,20-24,(U00-U99) Šifre za posebne namjene,6
2021,Broj,Oba spola,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Oba spola,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Oba spola,25-29,(H00-H59) Bolesti oka,0
2021,Broj,Oba spola,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Oba spola,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Oba spola,25-29,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Oba spola,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Oba spola,25-29,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,Oba spola,25-29,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Oba spola,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Oba spola,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,Oba spola,25-29,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,Oba spola,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2021,Broj,Oba spola,25-29,(J00-J99) Bolesti respiratornog sustava,1
2021,Broj,Oba spola,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",2
2021,Broj,Oba spola,25-29,(K00-K93) Bolesti digestivnog sustava,4
2021,Broj,Oba spola,25-29,(I00-I99) Bolesti cirkulacijskog sustava,8
2021,Broj,Oba spola,25-29,(U00-U99) Šifre za posebne namjene,9
2021,Broj,Oba spola,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",20
2021,Broj,Oba spola,25-29,"(C00-C97,D00-D48) Neoplazme",7
2021,Broj,Oba spola,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",6
2021,Broj,Oba spola,25-29,Nepoznato,6
2021,Broj,M,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,M,25-29,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,M,25-29,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,M,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,M,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,M,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,M,25-29,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,M,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,M,25-29,(H00-H59) Bolesti oka,0
2021,Broj,M,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,M,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,M,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,M,25-29,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,M,25-29,(J00-J99) Bolesti respiratornog sustava,1
2021,Broj,M,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,M,25-29,"(C00-C97,D00-D48) Neoplazme",4
2021,Broj,M,25-29,(K00-K93) Bolesti digestivnog sustava,4
2021,Broj,M,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2021,Broj,M,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",18
2021,Broj,M,25-29,(U00-U99) Šifre za posebne namjene,7
2021,Broj,M,25-29,(I00-I99) Bolesti cirkulacijskog sustava,5
2021,Broj,M,25-29,Nepoznato,5
2021,Broj,Ž,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Ž,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Ž,25-29,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,Ž,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Ž,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Ž,25-29,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,Ž,25-29,(H00-H59) Bolesti oka,0
2021,Broj,Ž,25-29,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Ž,25-29,(J00-J99) Bolesti respiratornog sustava,0
2021,Broj,Ž,25-29,(K00-K93) Bolesti digestivnog sustava,0
2021,Broj,Ž,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Ž,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,Ž,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Ž,25-29,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Ž,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2021,Broj,Ž,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,Ž,25-29,Nepoznato,1
2021,Broj,Ž,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2
2021,Broj,Ž,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",2
2021,Broj,Ž,25-29,(U00-U99) Šifre za posebne namjene,2
2021,Broj,Ž,25-29,"(C00-C97,D00-D48) Neoplazme",3
2021,Broj,Ž,25-29,(I00-I99) Bolesti cirkulacijskog sustava,3
2021,Broj,Oba spola,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Oba spola,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Oba spola,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,Oba spola,30-34,(H00-H59) Bolesti oka,0
2021,Broj,Oba spola,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Oba spola,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,Oba spola,30-34,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Oba spola,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Oba spola,30-34,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,Oba spola,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2021,Broj,Oba spola,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,Oba spola,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",1
2021,Broj,Oba spola,30-34,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,1
2021,Broj,Oba spola,30-34,(K00-K93) Bolesti digestivnog sustava,3
2021,Broj,Oba spola,30-34,(G00-G99) Bolesti nervnog sustava,4
2021,Broj,Oba spola,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",8
2021,Broj,Oba spola,30-34,Nepoznato,8
2021,Broj,Oba spola,30-34,(I00-I99) Bolesti cirkulacijskog sustava,11
2021,Broj,Oba spola,30-34,(U00-U99) Šifre za posebne namjene,14
2021,Broj,Oba spola,30-34,"(C00-C97,D00-D48) Neoplazme",12
2021,Broj,Oba spola,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",24
2021,Broj,Oba spola,30-34,(J00-J99) Bolesti respiratornog sustava,5
2021,Broj,M,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,M,30-34,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,M,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,M,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,M,30-34,(H00-H59) Bolesti oka,0
2021,Broj,M,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,M,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,M,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,M,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,M,30-34,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,M,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2021,Broj,M,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,M,30-34,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,1
2021,Broj,M,30-34,(K00-K93) Bolesti digestivnog sustava,2
2021,Broj,M,30-34,(J00-J99) Bolesti respiratornog sustava,3
2021,Broj,M,30-34,"(C00-C97,D00-D48) Neoplazme",4
2021,Broj,M,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2021,Broj,M,30-34,(G00-G99) Bolesti nervnog sustava,4
2021,Broj,M,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",19
2021,Broj,M,30-34,(U00-U99) Šifre za posebne namjene,8
2021,Broj,M,30-34,(I00-I99) Bolesti cirkulacijskog sustava,7
2021,Broj,M,30-34,Nepoznato,6
2021,Broj,Ž,30-34,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Ž,30-34,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Ž,30-34,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,Ž,30-34,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,Ž,30-34,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Ž,30-34,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0
2021,Broj,Ž,30-34,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Ž,30-34,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,Ž,30-34,(H00-H59) Bolesti oka,0
2021,Broj,Ž,30-34,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Ž,30-34,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Ž,30-34,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,Ž,30-34,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Ž,30-34,(K00-K93) Bolesti digestivnog sustava,1
2021,Broj,Ž,30-34,"(O00-O99) Trudnoća, porođaj i postporođajni period",1
2021,Broj,Ž,30-34,(J00-J99) Bolesti respiratornog sustava,2
2021,Broj,Ž,30-34,Nepoznato,2
2021,Broj,Ž,30-34,(I00-I99) Bolesti cirkulacijskog sustava,4
2021,Broj,Ž,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",4
2021,Broj,Ž,30-34,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",5
2021,Broj,Ž,30-34,(U00-U99) Šifre za posebne namjene,6
2021,Broj,Ž,30-34,"(C00-C97,D00-D48) Neoplazme",8
2021,Broj,Oba spola,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Oba spola,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Oba spola,35-39,(H00-H59) Bolesti oka,0
2021,Broj,Oba spola,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Oba spola,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Oba spola,35-39,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,Oba spola,35-39,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Oba spola,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Oba spola,35-39,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,Oba spola,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2021,Broj,Oba spola,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,Oba spola,35-39,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,1
2021,Broj,Oba spola,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,Oba spola,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",3
2021,Broj,Oba spola,35-39,(J00-J99) Bolesti respiratornog sustava,8
2021,Broj,Oba spola,35-39,(I00-I99) Bolesti cirkulacijskog sustava,37
2021,Broj,Oba spola,35-39,(U00-U99) Šifre za posebne namjene,35
2021,Broj,Oba spola,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",9
2021,Broj,Oba spola,35-39,"(C00-C97,D00-D48) Neoplazme",32
2021,Broj,Oba spola,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",31
2021,Broj,Oba spola,35-39,(K00-K93) Bolesti digestivnog sustava,6
2021,Broj,Oba spola,35-39,Nepoznato,6
2021,Broj,M,35-39,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,M,35-39,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,M,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,M,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,M,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,M,35-39,(H00-H59) Bolesti oka,0
2021,Broj,M,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,M,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,M,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,M,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,M,35-39,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,M,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2021,Broj,M,35-39,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,1
2021,Broj,M,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",2
2021,Broj,M,35-39,(K00-K93) Bolesti digestivnog sustava,4
2021,Broj,M,35-39,Nepoznato,4
2021,Broj,M,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",27
2021,Broj,M,35-39,"(C00-C97,D00-D48) Neoplazme",15
2021,Broj,M,35-39,(I00-I99) Bolesti cirkulacijskog sustava,23
2021,Broj,M,35-39,(U00-U99) Šifre za posebne namjene,20
2021,Broj,M,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",8
2021,Broj,M,35-39,(J00-J99) Bolesti respiratornog sustava,6
2021,Broj,Ž,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Ž,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Ž,35-39,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,Ž,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,Ž,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Ž,35-39,(G00-G99) Bolesti nervnog sustava,0
2021,Broj,Ž,35-39,(H00-H59) Bolesti oka,0
2021,Broj,Ž,35-39,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Ž,35-39,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Ž,35-39,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Ž,35-39,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Ž,35-39,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2021,Broj,Ž,35-39,(N00-N99) Bolesti genitalno-urinarnog sustava,1
2021,Broj,Ž,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1
2021,Broj,Ž,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1
2021,Broj,Ž,35-39,(J00-J99) Bolesti respiratornog sustava,2
2021,Broj,Ž,35-39,(K00-K93) Bolesti digestivnog sustava,2
2021,Broj,Ž,35-39,Nepoznato,2
2021,Broj,Ž,35-39,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",4
2021,Broj,Ž,35-39,(I00-I99) Bolesti cirkulacijskog sustava,14
2021,Broj,Ž,35-39,(U00-U99) Šifre za posebne namjene,15
2021,Broj,Ž,35-39,"(C00-C97,D00-D48) Neoplazme",17
2021,Broj,Oba spola,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Oba spola,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Oba spola,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,Oba spola,40-44,(H00-H59) Bolesti oka,0
2021,Broj,Oba spola,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Oba spola,40-44,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Oba spola,40-44,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Oba spola,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Oba spola,40-44,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,Oba spola,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2021,Broj,Oba spola,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",2
2021,Broj,Oba spola,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,2
2021,Broj,Oba spola,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2021,Broj,Oba spola,40-44,(G00-G99) Bolesti nervnog sustava,8
2021,Broj,Oba spola,40-44,Nepoznato,8
2021,Broj,Oba spola,40-44,(I00-I99) Bolesti cirkulacijskog sustava,67
2021,Broj,Oba spola,40-44,(U00-U99) Šifre za posebne namjene,53
2021,Broj,Oba spola,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",19
2021,Broj,Oba spola,40-44,"(C00-C97,D00-D48) Neoplazme",67
2021,Broj,Oba spola,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",21
2021,Broj,Oba spola,40-44,(J00-J99) Bolesti respiratornog sustava,7
2021,Broj,Oba spola,40-44,(K00-K93) Bolesti digestivnog sustava,6
2021,Broj,M,40-44,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,M,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,M,40-44,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,M,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,M,40-44,(H00-H59) Bolesti oka,0
2021,Broj,M,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0
2021,Broj,M,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,M,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,M,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,M,40-44,(A00-B99) Zarazne i parazitarne bolesti,1
2021,Broj,M,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2021,Broj,M,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,2
2021,Broj,M,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2021,Broj,M,40-44,(J00-J99) Bolesti respiratornog sustava,4
2021,Broj,M,40-44,(G00-G99) Bolesti nervnog sustava,4
2021,Broj,M,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",20
2021,Broj,M,40-44,"(C00-C97,D00-D48) Neoplazme",34
2021,Broj,M,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",15
2021,Broj,M,40-44,(I00-I99) Bolesti cirkulacijskog sustava,49
2021,Broj,M,40-44,(U00-U99) Šifre za posebne namjene,33
2021,Broj,M,40-44,(K00-K93) Bolesti digestivnog sustava,5
2021,Broj,M,40-44,Nepoznato,5
2021,Broj,Ž,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2021,Broj,Ž,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0
2021,Broj,Ž,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0
2021,Broj,Ž,40-44,(H00-H59) Bolesti oka,0
2021,Broj,Ž,40-44,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2021,Broj,Ž,40-44,(A00-B99) Zarazne i parazitarne bolesti,0
2021,Broj,Ž,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2021,Broj,Ž,40-44,(H60–H95) Bolesti uha i adneksa,0
2021,Broj,Ž,40-44,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0
2021,Broj,Ž,40-44,(N00-N99) Bolesti genitalno-urinarnog sustava,0
2021,Broj,Ž,40-44,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0
2021,Broj,Ž,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1
2021,Broj,Ž,40-44,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1
2021,Broj,Ž,40-44,(K00-K93) Bolesti digestivnog sustava,1
2021,Broj,Ž,40-44,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",1
