Year,UNIT_MEASURE,Пол,Старосна доб,Узрок смрти,Value
2020,Број,Оба пола,25-29,(Н00-Н99) Болести генитално-уринарног система,2.0
2020,Број,Оба пола,25-29,(К00-К93) Болести дигестивног система,3.0
2020,Број,Оба пола,25-29,Непознато,4.0
2020,Број,Оба пола,25-29,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",9.0
2020,Број,Оба пола,25-29,"(Ц00-Ц97,Д00-Д48) Неоплазме",16.0
2020,Број,Оба пола,25-29,(И00-И99) Болести циркулацијског система,12.0
2020,Број,Оба пола,25-29,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",26.0
2020,Број,Оба пола,25-29,(Ј00-Ј99) Болести респираторног система,6.0
2020,Број,Оба пола,25-29,(У00-У99) Шифре за посебне намјене,5.0
2020,Број,M,25-29,(А00-Б99) Заразне и паразитарне болести,0.0
2020,Број,M,25-29,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",0.0
2020,Број,M,25-29,(Г00-Г99) Болести нервног система,0.0
2020,Број,M,25-29,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,M,25-29,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,25-29,(Х00-Х59) Болести ока,0.0
2020,Број,M,25-29,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,M,25-29,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,M,25-29,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,25-29,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,25-29,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,1.0
2020,Број,M,25-29,(К00-К93) Болести дигестивног система,1.0
2020,Број,M,25-29,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,M,25-29,(Н00-Н99) Болести генитално-уринарног система,2.0
2020,Број,M,25-29,(У00-У99) Шифре за посебне намјене,3.0
2020,Број,M,25-29,Непознато,3.0
2020,Број,M,25-29,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",22.0
2020,Број,M,25-29,(И00-И99) Болести циркулацијског система,9.0
2020,Број,M,25-29,"(Ц00-Ц97,Д00-Д48) Неоплазме",9.0
2020,Број,M,25-29,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",8.0
2020,Број,M,25-29,(Ј00-Ј99) Болести респираторног система,5.0
2020,Број,Ж,25-29,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,25-29,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,25-29,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Ж,25-29,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Ж,25-29,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Ж,25-29,(Г00-Г99) Болести нервног система,0.0
2020,Број,Ж,25-29,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,25-29,(Н00-Н99) Болести генитално-уринарног система,0.0
2020,Број,Ж,25-29,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,25-29,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,Ж,25-29,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2020,Број,Ж,25-29,(Ј00-Ј99) Болести респираторног система,1.0
2020,Број,Ж,25-29,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2020,Број,Ж,25-29,"(О00-О99) Трудноћа, порођај и постпорођајни период",1.0
2020,Број,Ж,25-29,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",1.0
2020,Број,Ж,25-29,Непознато,1.0
2020,Број,Ж,25-29,(К00-К93) Болести дигестивног система,2.0
2020,Број,Ж,25-29,(У00-У99) Шифре за посебне намјене,2.0
2020,Број,Ж,25-29,(И00-И99) Болести циркулацијског система,3.0
2020,Број,Ж,25-29,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",4.0
2020,Број,Ж,25-29,"(Ц00-Ц97,Д00-Д48) Неоплазме",7.0
2020,Број,Оба пола,30-34,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,30-34,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Оба пола,30-34,(Х00-Х59) Болести ока,0.0
2020,Број,Оба пола,30-34,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,30-34,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Оба пола,30-34,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Оба пола,30-34,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Оба пола,30-34,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,Оба пола,30-34,(Г00-Г99) Болести нервног система,1.0
2020,Број,Оба пола,30-34,(Н00-Н99) Болести генитално-уринарног система,1.0
2020,Број,Оба пола,30-34,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,Оба пола,30-34,(А00-Б99) Заразне и паразитарне болести,2.0
2020,Број,Оба пола,30-34,(К00-К93) Болести дигестивног система,2.0
2020,Број,Оба пола,30-34,(Ј00-Ј99) Болести респираторног система,3.0
2020,Број,Оба пола,30-34,Непознато,3.0
2020,Број,Оба пола,30-34,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",4.0
2020,Број,Оба пола,30-34,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",8.0
2020,Број,Оба пола,30-34,"(Ц00-Ц97,Д00-Д48) Неоплазме",17.0
2020,Број,Оба пола,30-34,(И00-И99) Болести циркулацијског система,14.0
2020,Број,Оба пола,30-34,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",17.0
2020,Број,Оба пола,30-34,(У00-У99) Шифре за посебне намјене,5.0
2020,Број,M,30-34,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,M,30-34,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,M,30-34,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,30-34,(Х00-Х59) Болести ока,0.0
2020,Број,M,30-34,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,M,30-34,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,M,30-34,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,30-34,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,30-34,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,M,30-34,(Г00-Г99) Болести нервног система,1.0
2020,Број,M,30-34,(Н00-Н99) Болести генитално-уринарног система,1.0
2020,Број,M,30-34,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,M,30-34,(К00-К93) Болести дигестивног система,2.0
2020,Број,M,30-34,Непознато,2.0
2020,Број,M,30-34,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",3.0
2020,Број,M,30-34,(Ј00-Ј99) Болести респираторног система,3.0
2020,Број,M,30-34,(У00-У99) Шифре за посебне намјене,3.0
2020,Број,M,30-34,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",16.0
2020,Број,M,30-34,(И00-И99) Болести циркулацијског система,9.0
2020,Број,M,30-34,"(Ц00-Ц97,Д00-Д48) Неоплазме",8.0
2020,Број,M,30-34,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",6.0
2020,Број,Ж,30-34,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,30-34,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,30-34,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Ж,30-34,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Ж,30-34,(Г00-Г99) Болести нервног система,0.0
2020,Број,Ж,30-34,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,30-34,(Ј00-Ј99) Болести респираторног система,0.0
2020,Број,Ж,30-34,(К00-К93) Болести дигестивног система,0.0
2020,Број,Ж,30-34,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Ж,30-34,(Н00-Н99) Болести генитално-уринарног система,0.0
2020,Број,Ж,30-34,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Ж,30-34,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,30-34,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,Ж,30-34,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,Ж,30-34,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2020,Број,Ж,30-34,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",1.0
2020,Број,Ж,30-34,Непознато,1.0
2020,Број,Ж,30-34,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",2.0
2020,Број,Ж,30-34,(У00-У99) Шифре за посебне намјене,2.0
2020,Број,Ж,30-34,(И00-И99) Болести циркулацијског система,5.0
2020,Број,Ж,30-34,"(Ц00-Ц97,Д00-Д48) Неоплазме",9.0
2020,Број,Оба пола,35-39,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,35-39,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Оба пола,35-39,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Оба пола,35-39,(Х00-Х59) Болести ока,0.0
2020,Број,Оба пола,35-39,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,35-39,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Оба пола,35-39,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Оба пола,35-39,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Оба пола,35-39,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,Оба пола,35-39,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2020,Број,Оба пола,35-39,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,1.0
2020,Број,Оба пола,35-39,(Н00-Н99) Болести генитално-уринарног система,2.0
2020,Број,Оба пола,35-39,Непознато,2.0
2020,Број,Оба пола,35-39,(Ј00-Ј99) Болести респираторног система,4.0
2020,Број,Оба пола,35-39,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",10.0
2020,Број,Оба пола,35-39,(У00-У99) Шифре за посебне намјене,20.0
2020,Број,Оба пола,35-39,"(Ц00-Ц97,Д00-Д48) Неоплазме",32.0
2020,Број,Оба пола,35-39,(И00-И99) Болести циркулацијског система,31.0
2020,Број,Оба пола,35-39,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",18.0
2020,Број,Оба пола,35-39,(Г00-Г99) Болести нервног система,6.0
2020,Број,Оба пола,35-39,(К00-К93) Болести дигестивног система,6.0
2020,Број,M,35-39,(А00-Б99) Заразне и паразитарне болести,0.0
2020,Број,M,35-39,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,M,35-39,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,M,35-39,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,35-39,(Х00-Х59) Болести ока,0.0
2020,Број,M,35-39,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,M,35-39,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,M,35-39,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,M,35-39,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,35-39,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,35-39,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",1.0
2020,Број,M,35-39,(Г00-Г99) Болести нервног система,1.0
2020,Број,M,35-39,(Н00-Н99) Болести генитално-уринарног система,1.0
2020,Број,M,35-39,Непознато,2.0
2020,Број,M,35-39,(Ј00-Ј99) Болести респираторног система,3.0
2020,Број,M,35-39,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",14.0
2020,Број,M,35-39,(И00-И99) Болести циркулацијског система,22.0
2020,Број,M,35-39,"(Ц00-Ц97,Д00-Д48) Неоплазме",11.0
2020,Број,M,35-39,(У00-У99) Шифре за посебне намјене,14.0
2020,Број,M,35-39,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",8.0
2020,Број,M,35-39,(К00-К93) Болести дигестивног система,6.0
2020,Број,Ж,35-39,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,35-39,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,35-39,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Ж,35-39,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Ж,35-39,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",0.0
2020,Број,Ж,35-39,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,35-39,(К00-К93) Болести дигестивног система,0.0
2020,Број,Ж,35-39,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Ж,35-39,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Ж,35-39,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,35-39,Непознато,0.0
2020,Број,Ж,35-39,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,Ж,35-39,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,1.0
2020,Број,Ж,35-39,(Ј00-Ј99) Болести респираторног система,1.0
2020,Број,Ж,35-39,(Н00-Н99) Болести генитално-уринарног система,1.0
2020,Број,Ж,35-39,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",2.0
2020,Број,Ж,35-39,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",4.0
2020,Број,Ж,35-39,(Г00-Г99) Болести нервног система,5.0
2020,Број,Ж,35-39,(У00-У99) Шифре за посебне намјене,6.0
2020,Број,Ж,35-39,(И00-И99) Болести циркулацијског система,9.0
2020,Број,Ж,35-39,"(Ц00-Ц97,Д00-Д48) Неоплазме",21.0
2020,Број,Оба пола,40-44,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,40-44,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Оба пола,40-44,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Оба пола,40-44,(Х00-Х59) Болести ока,0.0
2020,Број,Оба пола,40-44,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,40-44,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Оба пола,40-44,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,Оба пола,40-44,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2020,Број,Оба пола,40-44,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,2.0
2020,Број,Оба пола,40-44,(Г00-Г99) Болести нервног система,3.0
2020,Број,Оба пола,40-44,(Н00-Н99) Болести генитално-уринарног система,4.0
2020,Број,Оба пола,40-44,(Ј00-Ј99) Болести респираторног система,10.0
2020,Број,Оба пола,40-44,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",10.0
2020,Број,Оба пола,40-44,(У00-У99) Шифре за посебне намјене,23.0
2020,Број,Оба пола,40-44,"(Ц00-Ц97,Д00-Д48) Неоплазме",49.0
2020,Број,Оба пола,40-44,(И00-И99) Болести циркулацијског система,56.0
2020,Број,Оба пола,40-44,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",27.0
2020,Број,Оба пола,40-44,(К00-К93) Болести дигестивног система,6.0
2020,Број,Оба пола,40-44,Непознато,6.0
2020,Број,Оба пола,40-44,(А00-Б99) Заразне и паразитарне болести,5.0
2020,Број,Оба пола,40-44,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",5.0
2020,Број,M,40-44,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,M,40-44,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,40-44,(Х00-Х59) Болести ока,0.0
2020,Број,M,40-44,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,M,40-44,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,M,40-44,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,40-44,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,40-44,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",1.0
2020,Број,M,40-44,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,2.0
2020,Број,M,40-44,(Г00-Г99) Болести нервног система,2.0
2020,Број,M,40-44,(А00-Б99) Заразне и паразитарне болести,3.0
2020,Број,M,40-44,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",3.0
2020,Број,M,40-44,(Н00-Н99) Болести генитално-уринарног система,4.0
2020,Број,M,40-44,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",27.0
2020,Број,M,40-44,(И00-И99) Болести циркулацијског система,43.0
2020,Број,M,40-44,"(Ц00-Ц97,Д00-Д48) Неоплазме",24.0
2020,Број,M,40-44,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",9.0
2020,Број,M,40-44,(У00-У99) Шифре за посебне намјене,21.0
2020,Број,M,40-44,(Ј00-Ј99) Болести респираторног система,5.0
2020,Број,M,40-44,(К00-К93) Болести дигестивног система,5.0
2020,Број,M,40-44,Непознато,5.0
2020,Број,Ж,40-44,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,40-44,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,40-44,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Ж,40-44,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,40-44,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Ж,40-44,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Ж,40-44,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Ж,40-44,(Н00-Н99) Болести генитално-уринарног система,0.0
2020,Број,Ж,40-44,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",0.0
2020,Број,Ж,40-44,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,40-44,(Г00-Г99) Болести нервног система,1.0
2020,Број,Ж,40-44,(К00-К93) Болести дигестивног система,1.0
2020,Број,Ж,40-44,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2020,Број,Ж,40-44,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",1.0
2020,Број,Ж,40-44,Непознато,1.0
2020,Број,Ж,40-44,(А00-Б99) Заразне и паразитарне болести,2.0
2020,Број,Ж,40-44,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",2.0
2020,Број,Ж,40-44,(У00-У99) Шифре за посебне намјене,2.0
2020,Број,Ж,40-44,(Ј00-Ј99) Болести респираторног система,5.0
2020,Број,Ж,40-44,(И00-И99) Болести циркулацијског система,13.0
2020,Број,Ж,40-44,"(Ц00-Ц97,Д00-Д48) Неоплазме",25.0
2020,Број,Оба пола,45-49,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,45-49,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Оба пола,45-49,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Оба пола,45-49,(Х00-Х59) Болести ока,0.0
2020,Број,Оба пола,45-49,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,45-49,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Оба пола,45-49,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Оба пола,45-49,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Оба пола,45-49,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,2.0
2020,Број,Оба пола,45-49,(Г00-Г99) Болести нервног система,10.0
2020,Број,Оба пола,45-49,(У00-У99) Шифре за посебне намјене,52.0
2020,Број,Оба пола,45-49,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",11.0
2020,Број,Оба пола,45-49,(Ј00-Ј99) Болести респираторног система,17.0
2020,Број,Оба пола,45-49,Непознато,12.0
2020,Број,Оба пола,45-49,(К00-К93) Болести дигестивног система,16.0
2020,Број,Оба пола,45-49,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",22.0
2020,Број,Оба пола,45-49,"(Ц00-Ц97,Д00-Д48) Неоплазме",108.0
2020,Број,Оба пола,45-49,(И00-И99) Болести циркулацијског система,119.0
2020,Број,Оба пола,45-49,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",31.0
2020,Број,Оба пола,45-49,(А00-Б99) Заразне и паразитарне болести,7.0
2020,Број,Оба пола,45-49,(Н00-Н99) Болести генитално-уринарног система,5.0
2020,Број,M,45-49,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,M,45-49,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,M,45-49,(Х00-Х59) Болести ока,0.0
2020,Број,M,45-49,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,M,45-49,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,M,45-49,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,M,45-49,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,M,45-49,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,M,45-49,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,2.0
2020,Број,M,45-49,(Н00-Н99) Болести генитално-уринарног система,3.0
2020,Број,M,45-49,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",23.0
2020,Број,M,45-49,(И00-И99) Болести циркулацијског система,86.0
2020,Број,M,45-49,"(Ц00-Ц97,Д00-Д48) Неоплазме",43.0
2020,Број,M,45-49,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",13.0
2020,Број,M,45-49,(К00-К93) Болести дигестивног система,12.0
2020,Број,M,45-49,(Ј00-Ј99) Болести респираторног система,11.0
2020,Број,M,45-49,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",9.0
2020,Број,M,45-49,(У00-У99) Шифре за посебне намјене,41.0
2020,Број,M,45-49,(Г00-Г99) Болести нервног система,8.0
2020,Број,M,45-49,Непознато,8.0
2020,Број,M,45-49,(А00-Б99) Заразне и паразитарне болести,6.0
2020,Број,Ж,45-49,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Ж,45-49,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Ж,45-49,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",0.0
2020,Број,Ж,45-49,(Х00-Х59) Болести ока,0.0
2020,Број,Ж,45-49,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Ж,45-49,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2020,Број,Ж,45-49,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2020,Број,Ж,45-49,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2020,Број,Ж,45-49,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,0.0
2020,Број,Ж,45-49,(А00-Б99) Заразне и паразитарне болести,1.0
2020,Број,Ж,45-49,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",2.0
2020,Број,Ж,45-49,(Г00-Г99) Болести нервног система,2.0
2020,Број,Ж,45-49,(Н00-Н99) Болести генитално-уринарног система,2.0
2020,Број,Ж,45-49,(К00-К93) Болести дигестивног система,4.0
2020,Број,Ж,45-49,Непознато,4.0
2020,Број,Ж,45-49,(Ј00-Ј99) Болести респираторног система,6.0
2020,Број,Ж,45-49,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",9.0
2020,Број,Ж,45-49,(И00-И99) Болести циркулацијског система,33.0
2020,Број,Ж,45-49,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",8.0
2020,Број,Ж,45-49,(У00-У99) Шифре за посебне намјене,11.0
2020,Број,Ж,45-49,"(Ц00-Ц97,Д00-Д48) Неоплазме",65.0
2020,Број,Оба пола,50-54,(П00-П96) Одређена стања настала у перинаталном периоду,0.0
2020,Број,Оба пола,50-54,(Л00-Л99) Болести коже и поткожног ткива,0.0
2020,Број,Оба пола,50-54,(Х00-Х59) Болести ока,0.0
2020,Број,Оба пола,50-54,"(О00-О99) Трудноћа, порођај и постпорођајни период",0.0
2020,Број,Оба пола,50-54,(М00-М99) Болести мускулоскелетног система и везивног ткива,1.0
2020,Број,Оба пола,50-54,(З00-З99) Фактори који утичу на здравствено стање и контакт са здравственом службом,1.0
2020,Број,Оба пола,50-54,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",1.0
2020,Број,Оба пола,50-54,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",2.0
2020,Број,Оба пола,50-54,(У00-У99) Шифре за посебне намјене,94.0
2020,Број,Оба пола,50-54,(Г00-Г99) Болести нервног система,12.0
2020,Број,Оба пола,50-54,(Н00-Н99) Болести генитално-уринарног система,17.0
2020,Број,Оба пола,50-54,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",20.0
2020,Број,Оба пола,50-54,(Ј00-Ј99) Болести респираторног система,25.0
2020,Број,Оба пола,50-54,Непознато,19.0
2020,Број,Оба пола,50-54,(К00-К93) Болести дигестивног система,33.0
2020,Број,Оба пола,50-54,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",38.0
2020,Број,Оба пола,50-54,"(Ц00-Ц97,Д00-Д48) Неоплазме",238.0
